symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,barom_pres,sw_rad_in,battv_min
BOYM,2026-04-22 13:00:00+00,-32.65,68,2.4960961,5.71536,175.1,983.6795,0,12.68
BOYM,2026-04-22 12:45:00+00,-33.76,68.55,2.987928,4.8774962,179,983.7504,0,12.69
BOYM,2026-04-22 12:30:00+00,-33.99,67.51,1.4171759,2.933496,189.7,983.7635,0,12.69
BOYM,2026-04-22 12:15:00+00,-33.44,67.87,3.512808,5.21964,104.1,983.9632,0.001,12.69
BOYM,2026-04-22 12:00:00+00,-33.73,67.66,3.289248,5.295456,118.9,984.1224,0,12.69
BOYM,2026-04-22 11:45:00+00,-33.6,68,1.601856,3.658608,200.6,984.171,0,12.69
BOYM,2026-04-22 11:30:00+00,-33.87,67.68,1.889568,3.162888,91.8,984.0591,0,12.69
BOYM,2026-04-22 11:15:00+00,-33.3,68.84,1.32192,3.124008,113.6,984.1347,0,12.69
BOYM,2026-04-22 11:00:00+00,-33.82,68.23,1.240272,2.781864,102.1,984.182,0,12.69
BOYM,2026-04-22 10:45:00+00,-33.57,67.99,2.2356,4.000752,162,984.4106,0.001,12.7
BOYM,2026-04-22 10:30:00+00,-33.65,68.31,2.6399522,5.2585196,111.6,984.307,0,12.69
BOYM,2026-04-22 10:15:00+00,-33.69,67.68,1.33164,4.80168,128.8,984.0936,0,12.69
BOYM,2026-04-22 10:00:00+00,-33.2,68.57,1.804032,3.695544,185.8,984.0997,0,12.7
BOYM,2026-04-22 09:45:00+00,-33.51,68.47,1.97316,4.457592,120.4,984.1885,0,12.7
BOYM,2026-04-22 09:30:00+00,-33.43,67.67,2.188944,4.000752,200.6,984.4216,0,12.69
BOYM,2026-04-22 09:15:00+00,-33.41,67.5,2.4125042,4.0765676,90.2,984.5157,0.002,12.69
BOYM,2026-04-22 09:00:00+00,-33.16,69.12,3.153168,5.9058723,107.8,984.3726,0,12.69
BOYM,2026-04-22 08:45:00+00,-33.86,66.84,3.526416,6.1721997,71.7,984.2903,0,12.7
BOYM,2026-04-22 08:30:00+00,-32.46,68.78,3.501144,5.944752,156.7,984.2366,0.001,12.7
BOYM,2026-04-22 08:15:00+00,-33.63,69.31,2.676888,5.600664,152.7,984.3107,0,12.7
BOYM,2026-04-22 08:00:00+00,-33.72,68.45,1.057536,2.89656,255.5,984.4843,0,12.7
BOYM,2026-04-22 07:45:00+00,-33.37,68.61,1.265544,3.0870721,115,984.472,0.001,12.7
BOYM,2026-04-22 07:30:00+00,-33.25,69.09,1.611576,3.162888,202.2,984.5742,0,12.7
BOYM,2026-04-22 07:15:00+00,-33.94,67.93,4.698648,6.819552,69.05,984.7884,0,12.7
BOYM,2026-04-22 07:00:00+00,-32.98,68.99,2.0198162,3.390336,196.1,984.7689,0,12.7
BOYM,2026-04-22 06:45:00+00,-33.61,68.93,2.220048,4.152384,145.5,984.6575,0,12.7
BOYM,2026-04-22 06:30:00+00,-33.63,68.38,1.09836,3.543912,114.5,984.8785,0,12.7
BOYM,2026-04-22 06:15:00+00,-33.14,68.72,1.54548,3.238704,185.3,984.8912,0,12.7
BOYM,2026-04-22 06:00:00+00,-33.48,68.19,2.8790638,3.886056,85.3,984.9579,0,12.7
BOYM,2026-04-22 05:45:00+00,-32.93,69.18,2.2978082,3.390336,191.2,984.9446,0.001,12.7
BOYM,2026-04-22 05:30:00+00,-33.54,66.82,1.434672,3.505032,97.8,984.9202,0.002,12.71
BOYM,2026-04-22 05:15:00+00,-32.06,69.29,3.07152,5.3732157,127.9,984.9594,0.018,12.7
BOYM,2026-04-22 05:00:00+00,-33.07,69.45,2.278368,3.580848,165.4,985.1166,0.066,12.7
BOYM,2026-04-22 04:45:00+00,-33.13,69.1,1.522152,3.124008,190,985.0482,0.178,12.71
BOYM,2026-04-22 04:30:00+00,-33.11,69.22,2.45916,3.3534,187.9,985.1182,0.391,12.7
BOYM,2026-04-22 04:15:00+00,-32.77,68.65,1.298592,3.390336,229.3,985.059,0.747,12.68
BOYM,2026-04-24 20:15:00+00,-34.39,67.08,0.404352,1.0672561,63.51,995.1267,0,12.65
BOYM,2026-04-24 20:00:00+00,-34.17,67.29,0.53848803,1.599912,71.97,995.0839,0,12.65
BOYM,2026-04-24 19:45:00+00,-34.25,67.22,0.019439999,0.49572,184,995.082,0,12.66
BOYM,2026-04-24 19:30:00+00,-34.2,67.15,0.16524,1.028376,170.2,994.9988,0,12.66
BOYM,2026-04-24 19:15:00+00,-34.14,67.35,0.386856,1.44828,184.2,994.8296,0.002,12.66
BOYM,2026-04-24 19:00:00+00,-34.27,67.05,0.983664,1.8662399,208.5,994.6313,0,12.66
BOYM,2026-04-24 18:45:00+00,-34.38,66.21,1.102248,1.980936,56.73,994.6038,0,12.66
BOYM,2026-04-24 18:30:00+00,-33.79,67.47,0.832032,2.1345122,64.63,994.4644,0,12.66
BOYM,2026-04-24 18:15:00+00,-34.52,66.48,0.46850398,1.638792,128.4,994.4104,0.001,12.66
BOYM,2026-04-24 18:00:00+00,-34.28,65.07,0.052488003,0.800928,43.6,994.3705,0,12.66
BOYM,2026-04-24 17:45:00+00,-33.09,67.57,1.300536,2.515536,102.7,994.3534,0,12.66
BOYM,2026-04-24 17:30:00+00,-34.36,66.59,1.213056,2.89656,75.13,994.3782,0,12.66
BOYM,2026-04-24 17:15:00+00,-34.29,65.94,0.999216,2.1345122,154.9,994.3068,0,12.66
BOYM,2026-04-24 17:00:00+00,-33.44,66.52,0.54432,1.829304,179,994.1376,0,12.66
BOYM,2026-04-24 16:45:00+00,-33.75,66.89,0.919512,1.599912,215.9,994.1146,0,12.66
BOYM,2026-04-24 16:30:00+00,-33.83,66.9,0.40824,1.294704,197.2,994.1108,0,12.66
BOYM,2026-04-24 16:15:00+00,-33.91,66.04,0.734832,2.1345122,204.4,993.9865,0.001,12.66
BOYM,2026-04-24 16:00:00+00,-33.28,65.05,0.169128,1.0672561,131.6,993.9238,0,12.66
BOYM,2026-04-24 15:45:00+00,-32.85,66.38,0.546264,1.599912,112.5,993.7841,0.001,12.66
BOYM,2026-04-24 15:30:00+00,-33.04,66.45,1.862352,2.781864,62.04,993.6636,0,12.66
BOYM,2026-04-24 15:15:00+00,-33.5,64.39,0.382968,2.3619602,73.15,993.524,0,12.66
BOYM,2026-04-24 15:00:00+00,-32.49,64.95,0.589032,1.790424,185.1,993.5019,0,12.66
BOYM,2026-04-24 14:45:00+00,-32.26,64.19,0.9234,1.8662399,194.1,993.3423,0,12.66
BOYM,2026-04-24 14:30:00+00,-32.12,64.58,0.511272,1.2188879,148.9,993.2579,0,12.66
BOYM,2026-04-24 14:15:00+00,-32.07,65.29,0.92534405,1.90512,197,993.2217,0,12.66
BOYM,2026-04-24 14:00:00+00,-32.42,64.03,0.76982397,1.790424,199.4,993.191,0,12.66
BOYM,2026-04-24 13:45:00+00,-31.74,64.5,0.386856,1.44828,156.1,992.9814,0.001,12.66
BOYM,2026-04-24 13:30:00+00,-31.67,61.88,1.152792,2.1345122,201.1,992.9293,0,12.66
BOYM,2026-04-24 13:15:00+00,-30.71,64.09,2.272536,3.124008,92.5,992.8487,0.001,12.66
BOYM,2026-04-24 13:00:00+00,-31.26,63.69,1.022544,2.325024,72.03,992.7161,0,12.66
BOYM,2026-04-24 12:45:00+00,-31.53,62.73,0.171072,1.7146081,186.8,992.4521,0,12.66
BOYM,2026-04-24 12:30:00+00,-30.34,62.82,1.4094001,2.933496,149.4,992.2482,0,12.66
BOYM,2026-04-24 12:15:00+00,-30.84,64.61,1.852632,3.048192,58.66,992.0099,0,12.66
BOYM,2026-04-24 12:00:00+00,-31.12,61.59,0.33048,1.104192,28.45,991.9138,0,12.66
BOYM,2026-04-24 11:45:00+00,-30.07,62.88,0.861192,2.40084,206.7,991.8618,0.001,12.66
BOYM,2026-04-24 11:30:00+00,-30.58,63.32,0.303264,1.2188879,167,991.8071,0,12.65
BOYM,2026-04-24 11:15:00+00,-30.08,61,0.83008796,2.2103279,63.27,991.6731,0,12.66
BOYM,2026-04-24 11:00:00+00,-29.83,62.45,0.206064,1.485216,138.7,991.5547,0.001,12.65
BOYM,2026-04-24 10:45:00+00,-29.89,60.33,0.120528,0.95256,108.9,991.2255,0,12.66
BOYM,2026-04-24 10:30:00+00,-29.26,60.38,0.585144,1.44828,106.2,990.9781,0.001,12.65
BOYM,2026-04-24 10:15:00+00,-29.09,59.02,1.82736,2.972376,80.7,990.8394,0,12.66
BOYM,2026-04-24 10:00:00+00,-28.98,56.93,0.316872,2.40084,260,990.8837,0,12.65
BOYM,2026-04-24 09:45:00+00,-28.03,54.89,1.61352,2.972376,190.7,990.6609,0,12.65
BOYM,2026-04-24 09:30:00+00,-27.97,54.28,3.464208,4.8774962,214.1,990.4003,0,12.65
BOYM,2026-04-24 09:15:00+00,-28.08,55.03,4.994136,6.897312,198.8,990.2441,0.001,12.65
BOYM,2026-04-24 09:00:00+00,-28.47,55.68,4.628664,6.592104,213.3,990.1116,0,12.65
BOYM,2026-04-24 08:45:00+00,-28.47,56.41,5.701752,8.382527,225.1,989.8928,0,12.65
BOYM,2026-04-24 08:30:00+00,-29.01,57.34,4.138776,5.563728,214.8,989.7515,0.001,12.65
BOYM,2026-04-24 08:15:00+00,-28.49,55.12,2.707992,5.449032,229.7,989.509,0,12.65
BOYM,2026-04-24 08:00:00+00,-28.31,56.06,1.226664,3.0870721,197.2,989.3291,0,12.64
BOYM,2026-04-24 07:45:00+00,-29.02,59.22,1.2363839,3.505032,142.3,989.0538,0.001,12.64
BOYM,2026-04-24 07:30:00+00,-29.11,58.02,2.072304,4.000752,216.9,988.7745,0.001,12.64
BOYM,2026-04-24 07:15:00+00,-28.42,55.21,3.4233842,6.7068,55.83,988.5522,0.002,12.64
BOYM,2026-04-24 07:00:00+00,-28.41,54.33,3.709152,6.782616,68.3,988.385,0.002,12.63
BOYM,2026-04-24 06:45:00+00,-28.37,53.19,4.2515283,4.914432,74.16,988.1626,0.001,12.63
BOYM,2026-04-24 06:30:00+00,-27.52,50.2,3.619728,5.524848,189.2,987.9725,0,12.63
BOYM,2026-04-24 06:15:00+00,-27.74,52.49,3.4058878,4.533408,209.6,987.8462,0.001,12.63
BOYM,2026-04-24 06:00:00+00,-27.7,48.56,1.9848241,3.619728,202.1,987.7156,0,12.63
BOYM,2026-04-24 05:45:00+00,-26.83,49.28,3.020976,4.9921923,101.2,987.6886,0.001,12.63
BOYM,2026-04-24 05:30:00+00,-27.43,48.03,0.513216,2.591352,96.9,987.4418,0.001,12.63
BOYM,2026-04-24 05:15:00+00,-26.2,45.52,1.879848,3.543912,125.2,987.1618,0.006,12.62
BOYM,2026-04-24 05:00:00+00,-27.17,49,2.163672,3.505032,183.1,986.9823,0.017,12.62
BOYM,2026-04-24 04:45:00+00,-27.06,48.87,4.6928163,7.048944,207.3,986.7775,0.055,12.62
BOYM,2026-04-24 04:30:00+00,-26.83,48.78,4.3759437,9.716112,86.5,986.6724,0.154,12.62
BOYM,2026-04-24 04:15:00+00,-27.4,51.19,6.561,9.830809,56.76,986.4897,0.329,12.6
BOYM,2026-04-25 05:30:00+00,-33.53,64.65,0.620136,2.2103279,56.03,995.9238,0.003,12.66
BOYM,2026-04-25 05:15:00+00,-33.19,66.46,2.2842,3.3145201,172.3,995.9846,0.003,12.65
BOYM,2026-04-25 05:00:00+00,-33.46,65.34,0.499608,1.524096,170.2,996.0051,0.008,12.65
BOYM,2026-04-25 04:45:00+00,-33.18,65.75,0.647352,1.599912,168.3,996.0716,0.039,12.65
BOYM,2026-04-25 04:30:00+00,-33.15,65.64,1.038096,2.0956318,196.2,996.0812,0.104,12.64
BOYM,2026-04-25 04:15:00+00,-33.28,65.73,2.000376,2.85768,182.4,996.1675,0.237,12.63
BOYM,2026-04-27 04:00:00+00,-24.41,28.72,7.608816,12.915936,200.6,976.0306,0.211,12.63
BOYM,2026-04-27 03:45:00+00,-24.53,27.66,8.217288,13.868496,214.2,976.3174,0.424,12.64
BOYM,2026-04-27 03:30:00+00,-23.77,26.42,10.328472,15.882481,189.6,976.5472,0.688,12.64
BOYM,2026-04-27 03:15:00+00,-24.53,29.57,10.985544,15.355657,205.1,976.7578,0.992,12.64
BOYM,2026-04-27 03:00:00+00,-23.61,25.98,14.342832,20.606401,212.7,976.8945,1.342,12.64
BOYM,2026-04-27 02:45:00+00,-23.87,26.92,13.23864,17.496,195.4,977.1138,1.693,12.63
BOYM,2026-04-27 02:30:00+00,-23.54,26.78,12.711816,17.63208,199.9,977.3204,2.027,12.64
BOYM,2026-04-27 02:15:00+00,-25.06,30.77,10.406232,15.882481,212,977.6604,2.311,12.63
BOYM,2026-04-27 02:00:00+00,-25.12,32.01,7.723512,16.076881,203.8,977.8183,2.543,12.64
BOYM,2026-04-27 01:45:00+00,-25.67,32.21,4.084344,8.802432,219.4,978.1038,2.724,12.63
BOYM,2026-04-27 01:30:00+00,-25.36,31.2,7.507728,9.335088,175.9,978.2288,2.855,12.63
BOYM,2026-04-27 01:15:00+00,-25.37,30.55,4.263192,7.429968,198.3,978.3945,2.904,12.63
BOYM,2026-04-27 01:00:00+00,-26.52,33.15,3.390336,5.75424,115.5,978.3953,2.875,12.62
BOYM,2026-04-27 00:45:00+00,-26.36,34.85,3.1162322,5.524848,153.9,978.4862,2.782,12.63
BOYM,2026-04-27 00:30:00+00,-28.5,35.82,2.68272,5.981688,89.4,978.5901,2.616,12.62
BOYM,2026-04-27 00:15:00+00,-26.91,36.48,3.063744,5.9058723,143.7,978.6279,2.381,12.62
BOYM,2026-04-27 00:00:00+00,-28.12,36.42,2.793528,6.819552,70.89,978.8655,2.099,12.62
BOYM,2026-04-26 23:45:00+00,-27.71,38.55,4.836672,7.849872,76.03,979.2149,1.732,12.62
BOYM,2026-04-26 23:30:00+00,-29.12,40.77,6.236352,12.002255,66.12,979.37,1.363,12.62
BOYM,2026-04-26 23:15:00+00,-28.12,42.15,6.819552,11.545416,57.47,979.6408,0.986,12.62
BOYM,2026-04-26 23:00:00+00,-29.93,44.08,8.648856,13.106448,48.69,979.6225,0.667,12.62
BOYM,2026-04-26 22:45:00+00,-29.62,46.23,7.7254558,10.859184,59.44,980.0065,0.42,12.62
BOYM,2026-04-26 22:30:00+00,-30.05,47.2,10.495656,16.718401,47.1,979.9009,0.223,12.62
BOYM,2026-04-26 22:15:00+00,-29.82,48.36,8.77716,17.865358,53.26,979.8296,0.088,12.62
BOYM,2026-04-26 22:00:00+00,-30.99,51.63,10.227385,16.15464,52.29,979.8179,0.031,12.62
BOYM,2026-04-26 21:45:00+00,-30.13,44.82,8.536103,15.70752,45.96,979.7859,0.009,12.62
BOYM,2026-04-26 21:30:00+00,-28.67,40.23,5.351832,12.534912,28.85,979.9538,0.001,12.61
BOYM,2026-04-26 21:15:00+00,-27.83,40.81,3.670272,13.260024,311,980.2025,0,12.61
BOYM,2026-04-26 21:00:00+00,-28.72,41.06,3.759696,10.517039,342.9,980.2821,0,12.61
BOYM,2026-04-26 20:45:00+00,-28.57,42.55,4.926096,18.81792,34.85,980.1025,0,12.61
BOYM,2026-04-26 20:30:00+00,-29.1,42.97,7.23168,12.459096,56.43,980.442,0,12.61
BOYM,2026-04-26 20:15:00+00,-29.86,46.87,5.587056,13.9831915,61.86,980.8364,0,12.6
BOYM,2026-04-26 20:00:00+00,-29.93,46.77,4.603392,13.411656,53.39,980.973,0,12.61
BOYM,2026-04-26 19:45:00+00,-29.84,49.09,5.917536,13.184208,158.2,980.9334,0,12.6
BOYM,2026-04-26 19:30:00+00,-30.44,52.01,4.080456,8.687736,60.81,981.1141,0,12.61
BOYM,2026-04-26 19:15:00+00,-31.05,54.46,8.738279,13.9831915,49.08,981.0807,0,12.6
BOYM,2026-04-26 19:00:00+00,-31.72,54.84,7.284168,12.84012,59.85,981.2245,0,12.6
BOYM,2026-04-26 18:45:00+00,-31.77,52.58,7.56216,10.287647,58.48,981.1951,0,12.6
BOYM,2026-04-26 18:30:00+00,-31.88,52.08,7.26084,10.43928,49.82,981.3528,0.003,12.6
BOYM,2026-04-26 18:15:00+00,-30.96,43.75,7.225848,10.935,59.04,981.4784,0.001,12.6
BOYM,2026-04-26 18:00:00+00,-28.96,33.71,5.2274156,10.935,55.36,981.5978,0,12.6
BOYM,2026-04-26 17:45:00+00,-27.02,34.15,3.983256,6.7437363,161.6,981.7996,0,12.59
BOYM,2026-04-26 17:30:00+00,-28.74,35.68,2.673,5.563728,117.6,981.9499,0,12.6
BOYM,2026-04-26 17:15:00+00,-27.98,34.77,2.062584,5.981688,139.9,982.217,0,12.59
BOYM,2026-04-26 17:00:00+00,-27.24,32.03,4.2515283,8.192017,197.5,982.6676,0,12.59
BOYM,2026-04-26 16:45:00+00,-27.25,32.22,4.3526163,7.505784,175.2,982.9466,0,12.59
BOYM,2026-04-26 16:30:00+00,-26.84,31.89,4.9572,8.267832,182.6,983.1108,0,12.59
BOYM,2026-04-26 16:15:00+00,-27.55,32.95,7.64964,11.010816,180.4,983.327,0,12.59
BOYM,2026-04-26 16:00:00+00,-27.09,34.12,7.982064,13.487473,208.2,983.4351,0.001,12.59
BOYM,2026-04-26 15:45:00+00,-27.86,37.15,7.937352,11.279088,234.9,983.561,0.003,12.58
BOYM,2026-04-26 15:30:00+00,-28.81,40.49,4.455648,9.48672,233.2,983.7671,0.002,12.58
BOYM,2026-04-26 15:15:00+00,-30.12,49.71,2.25504,5.7911763,184.7,983.8583,0.001,12.59
BOYM,2026-04-26 15:00:00+00,-34.82,61.51,3.16872,6.401592,56.25,984.1078,0,12.59
BOYM,2026-04-26 14:45:00+00,-37.49,63.42,4.327344,6.8584323,56.58,984.3695,0,12.59
BOYM,2026-04-26 14:30:00+00,-38.16,63.95,3.048192,6.477408,71.98,984.65,0,12.59
BOYM,2026-04-26 14:15:00+00,-37.55,64.11,1.4832721,4.1912637,70.15,984.8445,0,12.59
BOYM,2026-04-26 14:00:00+00,-37.77,64.15,1.4074559,5.182704,133.6,985.1252,0,12.59
BOYM,2026-04-26 13:45:00+00,-37.47,64.34,1.870128,5.334336,96.1,985.3555,0,12.59
BOYM,2026-04-26 13:30:00+00,-38.09,64.46,2.107296,5.485968,144.9,985.7468,0,12.59
BOYM,2026-04-26 13:15:00+00,-38.51,64.22,4.622832,9.449784,131.1,985.3901,0.001,12.59
BOYM,2026-04-26 13:00:00+00,-38.21,65.09,5.42376,8.421408,70.15,985.4258,0,12.59
BOYM,2026-04-26 12:45:00+00,-38.84,64.73,2.175336,5.334336,46.3,986.0066,0,12.59
BOYM,2026-04-26 12:30:00+00,-38.82,64.59,1.4094001,3.543912,142.9,985.8845,0,12.59
BOYM,2026-04-26 12:15:00+00,-38.6,65.05,1.815696,3.961872,119.4,985.783,0,12.59
BOYM,2026-04-26 12:00:00+00,-38.83,64.9,2.628288,5.485968,222.5,985.8798,0,12.59
BOYM,2026-04-26 11:45:00+00,-38.91,64.7,3.5536318,5.71536,208.4,985.9603,0,12.59
BOYM,2026-04-26 11:30:00+00,-38.76,65.02,3.1434479,5.639544,101.5,986.0663,0,12.59
BOYM,2026-04-26 11:15:00+00,-39.1,64.14,2.3677921,5.830056,90.8,986.3166,0,12.59
BOYM,2026-04-26 11:00:00+00,-38.1,65.73,3.069576,4.686984,124.5,986.2185,0,12.59
BOYM,2026-04-26 10:45:00+00,-39.24,64.73,2.187,4.572288,132.4,986.3604,0,12.6
BOYM,2026-04-26 10:30:00+00,-38.55,65.06,2.569968,8.192017,141.1,986.3394,0,12.6
BOYM,2026-04-26 10:15:00+00,-38.96,65.37,2.7235441,7.544664,103.8,986.4912,0,12.6
BOYM,2026-04-26 10:00:00+00,-39.15,65.05,1.794312,3.162888,206.5,986.8132,0,12.6
BOYM,2026-04-26 09:45:00+00,-38.77,65.48,2.126736,3.619728,95.4,986.7245,0,12.6
BOYM,2026-04-26 09:30:00+00,-39.28,64.81,1.78848,4.611168,93.1,986.8376,0,12.6
BOYM,2026-04-26 09:15:00+00,-38.65,65.38,3.102624,6.135264,70.52,986.9365,0,12.6
BOYM,2026-04-26 09:00:00+00,-38.53,65.78,1.66212,3.238704,169.5,986.8906,0,12.61
BOYM,2026-04-26 08:45:00+00,-38.96,65.44,1.918728,4.230144,125.5,987.0099,0,12.6
BOYM,2026-04-26 08:30:00+00,-39.12,65.07,1.279152,4.533408,94.9,987.0864,0,12.61
BOYM,2026-04-26 08:15:00+00,-38.52,65.94,1.527984,2.591352,132.7,987.3002,0,12.6
BOYM,2026-04-26 08:00:00+00,-39.21,65.31,1.755432,3.505032,122.4,987.4282,0,12.6
BOYM,2026-04-26 07:45:00+00,-39.19,65.15,1.527984,3.886056,125.7,987.3355,0,12.6
BOYM,2026-04-26 07:30:00+00,-38.6,65.8,1.821528,3.886056,85.2,987.4786,0,12.6
BOYM,2026-04-26 07:15:00+00,-38.57,66.04,1.3899599,2.742984,147.6,987.6005,0,12.6
BOYM,2026-04-26 07:00:00+00,-38.84,65.69,0.49377602,1.485216,125.7,987.5934,0,12.6
BOYM,2026-04-26 06:45:00+00,-38.76,65.4,0.863136,2.667168,153.8,987.8372,0,12.6
BOYM,2026-04-26 06:30:00+00,-38.42,65.7,0.828144,2.1345122,109,987.9763,0,12.61
BOYM,2026-04-26 06:15:00+00,-38.52,65.23,1.909008,2.742984,160.5,988.219,0,12.6
BOYM,2026-04-26 06:00:00+00,-37.85,66.16,2.73132,5.182704,136.6,988.2781,0,12.61
BOYM,2026-04-26 05:45:00+00,-38.57,65.6,1.8992879,2.628288,97.7,988.4104,0,12.61
BOYM,2026-04-26 05:30:00+00,-38.28,65.92,1.699056,4.0765676,91.8,988.3945,0.001,12.61
BOYM,2026-04-26 05:15:00+00,-38.39,66.08,0.802872,2.706048,180.5,988.5298,0.002,12.61
BOYM,2026-04-26 05:00:00+00,-38.78,65.65,2.052864,4.381776,181.6,988.4545,0.005,12.61
BOYM,2026-04-26 04:45:00+00,-38.48,65.93,1.376352,2.1345122,59.62,988.4089,0.019,12.61
BOYM,2026-04-26 04:30:00+00,-38.87,65.45,3.924936,5.639544,68.41,988.6133,0.066,12.6
BOYM,2026-04-26 04:15:00+00,-38.26,65.99,1.978992,3.468096,46.03,988.9256,0.162,12.58
BOYM,2026-04-28 04:00:00+00,-19.4,21.78,11.162448,16.310162,243.7,960.2493,0.124,12.75
BOYM,2026-04-28 03:45:00+00,-19.29,20.52,12.153888,16.66008,228.9,960.4117,0.279,12.76
BOYM,2026-04-28 03:30:00+00,-19.55,23.09,13.098672,19.926,238.1,960.3399,0.495,12.76
BOYM,2026-04-28 03:15:00+00,-19.42,23.49,13.250304,18.662401,239.6,960.4269,0.757,12.77
BOYM,2026-04-28 03:00:00+00,-19.49,22.68,12.338569,16.75728,244.2,960.6292,1.081,12.76
BOYM,2026-04-28 02:45:00+00,-19.82,19.71,11.024424,17.223839,228.5,960.8448,1.416,12.76
BOYM,2026-04-28 02:30:00+00,-19.65,17.7,12.515472,18.58464,222.4,960.838,1.739,12.76
BOYM,2026-04-28 02:15:00+00,-19.67,21.95,12.80124,17.7876,222.7,960.8408,2.092,12.76
BOYM,2026-04-28 02:00:00+00,-19.88,24.92,10.892232,17.982,245.3,961.0187,2.41,12.76
BOYM,2026-04-28 01:45:00+00,-19.88,23.59,11.076912,17.709839,243.8,960.9828,2.534,12.75
BOYM,2026-04-28 01:30:00+00,-19.53,20.5,14.692752,20.08152,230,960.9823,2.701,12.75
BOYM,2026-04-28 01:15:00+00,-19.47,22.18,16.076881,21.59784,238.1,961.2509,2.919,12.75
BOYM,2026-04-28 01:00:00+00,-19.6,20.78,15.999119,21.753359,233.2,961.376,2.91,12.75
BOYM,2026-04-28 00:45:00+00,-19.46,19.62,16.64064,22.064402,224.8,961.4198,2.793,12.75
BOYM,2026-04-28 00:30:00+00,-19.23,18.47,16.212961,21.384,228.3,961.7143,2.675,12.76
BOYM,2026-04-28 00:15:00+00,-19.34,23.61,15.843599,21.59784,234.7,961.8022,2.383,12.75
BOYM,2026-04-28 00:00:00+00,-19.66,24.54,13.677983,21.87,240.1,961.9705,1.966,12.75
BOYM,2026-04-27 23:45:00+00,-19.26,20.17,16.66008,23.4252,238.7,962.0939,1.555,12.75
BOYM,2026-04-27 23:30:00+00,-19.1,18.54,15.70752,21.44232,223.3,962.2155,1.191,12.75
BOYM,2026-04-27 23:15:00+00,-19.88,23.18,16.3296,21.44232,234.5,962.3632,0.855,12.75
BOYM,2026-04-27 23:00:00+00,-20.02,24.9,14.3253355,20.68416,237.4,962.5505,0.557,12.75
BOYM,2026-04-27 22:45:00+00,-20.05,23.34,17.65152,22.550402,238.8,962.6918,0.286,12.74
BOYM,2026-04-27 22:30:00+00,-19.96,22.2,14.904648,20.159279,231.8,962.8126,0.114,12.74
BOYM,2026-04-27 22:15:00+00,-20.01,23.44,17.28216,22.43376,239.1,962.8258,0.034,12.74
BOYM,2026-04-27 22:00:00+00,-19.84,22.61,16.1352,21.07296,241.8,962.9474,0.007,12.74
BOYM,2026-04-27 21:45:00+00,-20.08,22.44,13.897656,27.13824,235.7,963.0863,0.003,12.74
BOYM,2026-04-27 21:30:00+00,-20.27,21.71,18.33192,24.72768,240.7,963.3082,0.001,12.74
BOYM,2026-04-27 21:15:00+00,-20.44,22.47,14.929919,24.416641,232.1,963.5446,0.001,12.73
BOYM,2026-04-27 21:00:00+00,-20.63,22.44,17.74872,23.54184,242.7,963.6928,0,12.73
BOYM,2026-04-27 20:45:00+00,-20.52,23.52,13.304736,23.58072,237.2,963.9451,0,12.73
BOYM,2026-04-27 20:30:00+00,-21.1,24.2,11.269368,17.74872,243.7,964.2621,0,12.73
BOYM,2026-04-27 20:15:00+00,-21.09,22.74,13.304736,18.934559,227.2,964.4572,0.001,12.73
BOYM,2026-04-27 20:00:00+00,-21.03,22.66,13.2192,21.481201,217.7,964.5925,0,12.73
BOYM,2026-04-27 19:45:00+00,-20.87,21.67,15.6492,19.5372,231.2,964.5372,0,12.73
BOYM,2026-04-27 19:30:00+00,-20.31,18.39,16.251839,23.25024,221.1,964.7822,0,12.73
BOYM,2026-04-27 19:15:00+00,-20.32,19.62,17.962559,23.58072,222.8,964.9346,0,12.73
BOYM,2026-04-27 19:00:00+00,-21.07,22.02,14.735519,20.91744,228.5,965.2601,0,12.72
BOYM,2026-04-27 18:45:00+00,-21.18,21.4,16.64064,21.79224,228.2,965.5164,0,12.73
BOYM,2026-04-27 18:30:00+00,-20.97,20.75,16.19352,28.149118,217.6,965.5433,0,12.72
BOYM,2026-04-27 18:15:00+00,-21.31,20.54,15.13404,23.328,214.6,965.8314,0,12.73
BOYM,2026-04-27 18:00:00+00,-21.65,22.52,17.01,22.86144,216.3,966.1373,0,12.72
BOYM,2026-04-27 17:45:00+00,-21.48,21.38,18.58464,28.226881,218.9,966.1548,0,12.72
BOYM,2026-04-27 17:30:00+00,-21.4,20.97,15.309,22.705921,209.7,966.3445,0,12.72
BOYM,2026-04-27 17:15:00+00,-21.3,21.21,16.50456,25.874641,215.1,966.5399,0,12.72
BOYM,2026-04-27 17:00:00+00,-21.32,21.17,15.590881,21.1896,217.9,966.7044,0,12.72
BOYM,2026-04-27 16:45:00+00,-21.32,21.09,15.443135,20.72304,209.2,966.9017,0,12.72
BOYM,2026-04-27 16:30:00+00,-21.87,24.67,12.426048,18.3708,218.1,967.1123,0,12.71
BOYM,2026-04-27 16:15:00+00,-22.5,26.04,9.3273115,15.27984,231,967.4692,0,12.71
BOYM,2026-04-27 16:00:00+00,-22.87,25.67,8.843256,13.565232,237.1,967.6924,0,12.71
BOYM,2026-04-27 15:45:00+00,-22.53,26.18,6.49296,13.29696,227.7,967.8101,0,12.71
