symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VIAM,2026-06-17 07:45:00+00,-53.11,54.18,0.289,0.823,292.4,0.002,12.08
VIAM,2026-06-17 07:30:00+00,-53.61,53.96,0.869,1.803,311.7,0.001,12.08
VIAM,2026-06-17 07:15:00+00,-53.48,54.09,1.544,1.882,298.2,0.002,12.08
VIAM,2026-06-17 07:00:00+00,-52.81,54.58,0.242,1.901,307.4,0.002,12.08
VIAM,2026-06-17 06:45:00+00,-52.9,54.32,0.211,0.47,313.4,0.002,12.08
VIAM,2026-06-17 06:30:00+00,-53.31,54.02,0.152,0.529,313.4,0.001,12.08
VIAM,2026-06-17 06:15:00+00,-53.12,54.22,0.584,1.215,313.4,0.003,12.08
VIAM,2026-06-17 06:00:00+00,-53.08,54.29,0.082,0.431,312.8,0.002,12.08
VIAM,2026-06-17 05:45:00+00,-52.73,54.49,0.307,1.039,313.0,0.001,12.08
VIAM,2026-06-17 05:30:00+00,-52.91,54.36,0.852,1.254,323.1,0.003,12.08
VIAM,2026-06-17 05:15:00+00,-52.88,54.4,1.223,1.509,314.9,0.002,12.08
VIAM,2026-06-17 05:00:00+00,-52.89,54.36,1.599,1.96,275.8,0.002,12.08
VIAM,2026-06-17 04:45:00+00,-52.72,54.65,1.035,1.568,282.6,0.001,12.08
VIAM,2026-06-17 04:30:00+00,-52.32,54.97,1.032,1.607,11.07,0.001,12.08
VIAM,2026-06-17 04:15:00+00,-52.61,54.72,0.137,0.588,287.5,0.001,12.08
VIAM,2026-06-17 04:00:00+00,-53.04,54.38,0.062,0.568,287.4,0.001,12.08
VIAM,2026-06-17 03:45:00+00,-53.51,54.11,1.06,1.411,295.3,0.001,12.08
VIAM,2026-06-17 03:30:00+00,-53.02,54.56,1.103,1.49,328.3,0.002,12.08
VIAM,2026-06-17 03:15:00+00,-53.03,54.32,0.492,1.274,303.0,0.002,12.08
VIAM,2026-06-17 03:00:00+00,-53.4,54.21,0.847,1.411,314.0,0.002,12.08
VIAM,2026-06-17 02:45:00+00,-53.57,54.04,0.408,1.235,322.8,0.002,12.08
VIAM,2026-06-17 02:30:00+00,-53.56,54.1,0.282,1.352,278.3,0.002,12.08
VIAM,2026-06-17 02:15:00+00,-53.44,54.27,0.539,1.352,291.7,0.002,12.08
VIAM,2026-06-17 02:00:00+00,-53.39,54.32,0.022,0.314,295.4,0.003,12.09
VIAM,2026-06-17 01:45:00+00,-53.27,54.27,0.261,0.941,295.3,0.002,12.09
VIAM,2026-06-17 01:30:00+00,-53.83,53.95,0.864,1.078,302.3,0.001,12.09
VIAM,2026-06-17 01:15:00+00,-53.71,54.06,1.113,1.627,317.0,0.001,12.09
VIAM,2026-06-17 01:00:00+00,-53.78,53.8,1.71,2.038,334.7,0.001,12.08
VIAM,2026-06-17 00:45:00+00,-53.95,54.02,1.146,1.901,305.2,0.002,12.09
VIAM,2026-06-17 00:30:00+00,-53.2,54.29,0.136,0.392,304.2,0.002,12.09
VIAM,2026-06-17 00:15:00+00,-53.51,54.13,0.265,0.51,303.8,0.002,12.09
VIAM,2026-06-17 00:00:00+00,-53.46,54.22,0.333,0.921,304.7,0.002,12.09
VIAM,2026-06-16 23:45:00+00,-53.33,54.33,0.061,0.412,306.9,0.004,12.09
VIAM,2026-06-16 23:30:00+00,-53.29,54.3,0.282,0.627,294.0,0.003,12.09
VIAM,2026-06-16 23:15:00+00,-53.01,54.56,0.222,0.647,288.8,0.002,12.09
VIAM,2026-06-16 23:00:00+00,-53.18,54.3,0.436,0.823,288.8,0.003,12.09
VIAM,2026-06-16 22:45:00+00,-53.68,53.93,1.124,1.49,299.7,0.002,12.09
VIAM,2026-06-16 22:30:00+00,-53.93,53.75,1.43,1.784,298.5,0.001,12.09
VIAM,2026-06-16 22:15:00+00,-53.75,54.12,0.617,1.705,283.4,0.003,12.09
VIAM,2026-06-16 22:00:00+00,-53.07,54.37,0.007,0.176,277.4,0.003,12.09
VIAM,2026-06-16 21:45:00+00,-53.18,54.32,0.087,0.47,277.4,0.001,12.09
VIAM,2026-06-16 21:30:00+00,-53.33,54.29,0.018,0.196,277.2,0.002,12.09
VIAM,2026-06-16 21:15:00+00,-53.24,54.26,0.51,1.274,282.2,0.003,12.09
VIAM,2026-06-16 21:00:00+00,-52.82,54.65,0.597,1.627,357.4,0.003,12.09
VIAM,2026-06-16 20:45:00+00,-52.91,54.56,1.269,1.882,340.0,0.003,12.09
VIAM,2026-06-16 20:30:00+00,-52.5,54.61,1.542,1.725,272.6,0.003,12.09
VIAM,2026-06-16 20:15:00+00,-53.37,54.18,1.517,1.725,284.0,0.002,12.09
VIAM,2026-06-16 20:00:00+00,-52.62,54.96,0.639,1.372,22.26,0.002,12.09
VIAM,2026-06-16 19:45:00+00,-52.48,54.82,0.74,1.235,45.42,0.003,12.09
VIAM,2026-06-16 19:30:00+00,-52.78,54.83,0.037,0.353,284.3,0.002,12.09
VIAM,2026-06-16 19:15:00+00,-52.46,54.73,0.133,0.412,286.4,0.002,12.09
VIAM,2026-06-16 19:00:00+00,-53.05,54.33,0.432,1.0,285.2,0.002,12.09
VIAM,2026-06-16 18:45:00+00,-53.45,54.1,1.412,1.862,292.1,0.002,12.09
VIAM,2026-06-16 18:30:00+00,-53.17,54.26,0.685,0.921,294.8,0.001,12.09
VIAM,2026-06-16 18:15:00+00,-53.11,54.32,0.777,1.137,293.2,0.002,12.09
VIAM,2026-06-16 18:00:00+00,-52.51,54.93,0.517,1.156,286.8,0.004,12.09
VIAM,2026-06-16 17:45:00+00,-52.55,54.71,0.381,0.784,322.9,0.001,12.09
VIAM,2026-06-16 17:30:00+00,-52.61,54.58,0.812,1.352,319.2,0.001,12.09
VIAM,2026-06-16 17:15:00+00,-52.62,54.68,0.751,1.098,313.5,0.002,12.09
VIAM,2026-06-16 17:00:00+00,-52.57,54.64,0.008,0.333,346.2,0.002,12.09
VIAM,2026-06-16 16:45:00+00,-52.76,54.55,0.142,0.627,345.8,0.003,12.08
VIAM,2026-06-16 16:30:00+00,-52.51,54.81,0.306,1.215,345.3,0.002,12.08
VIAM,2026-06-16 16:15:00+00,-52.68,54.6,0.894,1.372,331.7,0.001,12.07
VIAM,2026-06-16 16:00:00+00,-52.71,54.58,0.558,1.019,319.1,0.003,11.94
VIAM,2026-06-16 15:45:00+00,-52.58,54.72,1.05,1.215,304.2,0.001,11.8
VIAM,2026-06-16 15:30:00+00,-52.6,54.58,0.551,1.0,292.1,0.002,12.11
VIAM,2026-06-16 15:15:00+00,-52.89,54.44,1.044,1.529,291.8,0.002,12.11
VIAM,2026-06-16 15:00:00+00,-52.31,55.05,0.95,1.803,344.2,0.003,12.11
VIAM,2026-06-16 14:45:00+00,-51.88,55.35,0.489,1.176,148.8,0.002,12.11
VIAM,2026-06-16 14:30:00+00,-52.09,55.13,0.889,1.176,104.9,0.003,12.11
VIAM,2026-06-16 14:15:00+00,-52.32,54.98,0.764,1.274,165.5,0.002,12.11
VIAM,2026-06-16 14:00:00+00,-52.89,54.69,0.348,1.196,239.2,0.003,12.1
VIAM,2026-06-16 13:45:00+00,-52.51,55.02,1.057,1.764,333.8,0.002,12.11
VIAM,2026-06-16 13:30:00+00,-52.78,54.68,1.851,2.215,336.7,0.002,12.11
VIAM,2026-06-16 13:15:00+00,-52.84,54.72,1.552,1.999,316.5,0.004,12.11
VIAM,2026-06-16 13:00:00+00,-53.2,54.43,1.658,2.097,293.5,0.004,12.11
VIAM,2026-06-16 12:45:00+00,-53.12,54.36,0.051,0.568,346.0,0.001,12.11
VIAM,2026-06-16 12:30:00+00,-53.55,54.36,0.062,0.412,346.3,0.002,12.11
VIAM,2026-06-16 12:15:00+00,-52.94,54.46,0.903,1.548,24.82,0.002,12.11
VIAM,2026-06-16 12:00:00+00,-53.9,53.95,0.49,1.333,313.4,0.0,12.11
VIAM,2026-06-16 11:45:00+00,-53.42,54.43,0.397,0.823,299.5,0.002,12.11
VIAM,2026-06-16 11:30:00+00,-52.97,54.47,0.185,0.529,297.9,0.001,12.12
VIAM,2026-06-16 11:15:00+00,-53.71,54.01,0.088,0.431,291.0,0.001,12.12
VIAM,2026-06-16 11:00:00+00,-53.26,54.52,0.12,0.549,291.0,0.002,12.12
VIAM,2026-06-16 10:45:00+00,-52.93,54.6,0.569,0.882,289.5,0.003,12.12
VIAM,2026-06-16 10:30:00+00,-52.82,54.75,0.89,1.411,288.4,0.001,12.12
VIAM,2026-06-16 10:15:00+00,-52.9,54.63,1.398,1.588,288.3,0.001,12.12
VIAM,2026-06-16 10:00:00+00,-53.09,54.53,1.188,1.568,288.0,0.002,12.12
VIAM,2026-06-16 09:45:00+00,-53.11,54.49,0.49,1.313,337.9,0.002,12.12
VIAM,2026-06-16 09:30:00+00,-53.01,54.65,1.4,2.019,328.4,0.001,12.12
VIAM,2026-06-16 09:15:00+00,-52.85,54.57,0.907,1.901,329.9,0.002,12.12
VIAM,2026-06-16 09:00:00+00,-53.22,54.34,0.679,1.333,309.9,0.002,12.12
VIAM,2026-06-16 08:45:00+00,-52.73,55.05,0.446,0.902,18.6,0.006,12.12
VIAM,2026-06-16 08:30:00+00,-52.03,55.37,1.298,2.019,69.04,0.003,12.12
VIAM,2026-06-16 08:15:00+00,-52.15,55.37,0.926,1.96,79.1,0.003,12.12
VIAM,2026-06-16 08:00:00+00,-52.18,55.37,1.356,1.999,199.4,0.002,12.12
VIAM,2026-06-16 07:45:00+00,-52.92,54.84,0.057,0.372,280.5,0.004,12.13
VIAM,2026-06-16 07:30:00+00,-53.12,54.72,0.765,1.568,281.5,0.003,12.13
VIAM,2026-06-16 07:15:00+00,-53.02,54.93,0.99,1.842,300.1,0.003,12.13
VIAM,2026-06-16 07:00:00+00,-52.9,54.74,0.227,1.45,309.1,0.003,12.13
VIAM,2026-06-16 06:45:00+00,-53.45,54.44,0.741,1.882,289.7,0.001,12.13
VIAM,2026-06-16 06:30:00+00,-53.5,54.4,0.878,2.078,310.0,0.002,12.13
VIAM,2026-06-16 06:15:00+00,-53.42,54.53,0.313,0.608,334.3,0.001,12.13
VIAM,2026-06-16 06:00:00+00,-52.82,54.92,0.635,1.509,334.9,0.003,12.13
VIAM,2026-06-16 05:45:00+00,-53.2,54.68,1.441,1.842,321.6,0.004,12.14
VIAM,2026-06-16 05:30:00+00,-52.55,55.24,0.598,1.882,79.88,0.002,12.14
VIAM,2026-06-16 05:15:00+00,-52.42,55.21,0.985,1.47,85.0,0.002,12.14
VIAM,2026-06-16 05:00:00+00,-52.93,55.07,0.064,0.392,317.8,0.002,12.14
VIAM,2026-06-16 04:45:00+00,-52.81,54.74,0.469,0.745,317.5,0.003,12.14
VIAM,2026-06-16 04:30:00+00,-53.2,54.83,1.099,1.646,307.2,0.004,12.14
VIAM,2026-06-16 04:15:00+00,-52.6,55.1,1.516,1.862,319.1,0.002,12.14
VIAM,2026-06-16 04:00:00+00,-52.89,54.87,1.546,1.96,312.5,0.002,12.14
VIAM,2026-06-16 03:45:00+00,-52.98,54.73,1.465,1.803,289.5,0.003,12.14
VIAM,2026-06-16 03:30:00+00,-53.17,54.87,0.218,0.745,313.4,0.003,12.15
VIAM,2026-06-16 03:15:00+00,-52.87,54.8,0.386,0.647,316.8,0.003,12.15
VIAM,2026-06-16 03:00:00+00,-53.24,54.66,1.026,1.705,315.6,0.001,12.15
VIAM,2026-06-16 02:45:00+00,-53.39,54.38,0.045,0.666,315.9,0.001,12.15
VIAM,2026-06-16 02:30:00+00,-53.49,54.35,0.455,0.843,315.9,0.001,12.15
VIAM,2026-06-16 02:15:00+00,-53.49,54.44,0.444,0.902,315.6,0.001,12.15
VIAM,2026-06-16 02:00:00+00,-52.59,55.16,0.421,0.764,315.4,0.001,12.15
VIAM,2026-06-16 01:45:00+00,-52.5,55.02,0.739,1.156,312.0,0.003,12.15
VIAM,2026-06-16 01:30:00+00,-52.51,55.24,0.405,1.254,247.1,0.003,12.16
VIAM,2026-06-16 01:15:00+00,-52.24,55.27,0.586,1.372,2.092,0.003,12.16
VIAM,2026-06-16 01:00:00+00,-52.39,55.12,1.075,1.764,284.1,0.002,12.16
VIAM,2026-06-16 00:45:00+00,-52.53,55.14,0.631,1.764,291.5,0.005,12.16
VIAM,2026-06-16 00:30:00+00,-52.23,55.27,1.726,2.901,349.5,0.002,12.16
VIAM,2026-06-16 00:15:00+00,-52.75,54.99,2.037,2.881,340.1,0.002,12.16
VIAM,2026-06-16 00:00:00+00,-52.4,55.22,0.153,0.627,14.34,0.003,12.16
VIAM,2026-06-15 23:45:00+00,-52.12,55.24,0.44,0.823,14.28,0.002,12.16
VIAM,2026-06-15 23:30:00+00,-52.38,55.17,0.504,1.313,331.3,0.004,12.17
VIAM,2026-06-15 23:15:00+00,-52.03,55.58,1.113,1.529,267.1,0.004,12.17
VIAM,2026-06-15 23:00:00+00,-51.48,55.79,1.104,1.901,37.09,0.002,12.17
VIAM,2026-06-15 22:45:00+00,-51.77,55.56,0.27,1.019,251.3,0.002,12.17
VIAM,2026-06-15 22:30:00+00,-52.33,55.16,0.02,0.274,327.7,0.003,12.17
VIAM,2026-06-15 22:15:00+00,-52.51,55.19,0.096,0.412,327.7,0.003,12.17
VIAM,2026-06-15 22:00:00+00,-51.66,56.01,0.812,1.921,332.6,0.003,12.17
VIAM,2026-06-15 21:45:00+00,-52.11,55.36,1.432,1.921,322.5,0.0,12.17
VIAM,2026-06-15 21:30:00+00,-52.67,54.98,1.698,1.999,303.2,0.001,12.18
VIAM,2026-06-15 21:15:00+00,-52.55,55.21,1.433,1.803,299.3,0.001,12.18
VIAM,2026-06-15 21:00:00+00,-51.88,55.58,0.562,1.313,353.0,0.002,12.18
VIAM,2026-06-15 20:45:00+00,-51.86,55.58,0.818,1.372,288.7,0.001,12.18
VIAM,2026-06-15 20:30:00+00,-52.14,55.34,1.191,1.372,292.4,0.002,12.18
VIAM,2026-06-15 20:15:00+00,-52.04,55.77,0.865,1.215,300.1,0.004,12.18
VIAM,2026-06-15 20:00:00+00,-51.09,56.25,1.189,1.666,322.5,0.004,12.18
VIAM,2026-06-15 19:45:00+00,-51.41,55.71,1.489,2.313,294.3,0.001,12.18
VIAM,2026-06-15 19:30:00+00,-51.96,55.49,0.775,1.274,302.6,0.001,12.19
VIAM,2026-06-15 19:15:00+00,-51.97,55.45,0.604,1.235,314.6,0.002,12.19
VIAM,2026-06-15 19:00:00+00,-51.91,55.44,0.189,0.764,306.7,0.003,12.19
VIAM,2026-06-15 18:45:00+00,-51.43,55.89,0.015,0.333,306.2,0.002,12.19
VIAM,2026-06-15 18:30:00+00,-51.51,55.47,0.511,0.804,308.1,0.001,12.19
VIAM,2026-06-15 18:15:00+00,-51.93,55.51,0.366,0.666,309.9,0.001,12.19
VIAM,2026-06-15 18:00:00+00,-51.23,55.99,0.277,0.823,298.3,0.002,12.19
VIAM,2026-06-15 17:45:00+00,-51.06,56.06,0.361,0.862,282.1,0.003,12.19
VIAM,2026-06-15 17:30:00+00,-50.93,56.48,0.801,1.411,304.3,0.002,12.19
