symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,barom_pres,sw_rad_in,battv_min
FRLM,2026-02-23 23:30:00+00,-4.193,74.67,11.39,17.05,62.08,988.5956,351.7,13.73
FRLM,2026-02-23 23:15:00+00,-4.218,73.35,12.24,19.42,58.86,988.3875,341.9,13.73
FRLM,2026-02-23 23:00:00+00,-3.841,70.4,12.15,18.99,64.49,988.516,334.7,13.72
FRLM,2026-02-23 22:45:00+00,-4.058,72.22,10.17,13.99,63.87,988.7252,323.2,13.73
FRLM,2026-02-23 22:30:00+00,-4.58,75.33,10.79,14.46,58.09,988.553,312.2,13.73
FRLM,2026-02-23 22:15:00+00,-4.542,73.02,10.86,15.64,55.3,988.7172,301.3,13.73
FRLM,2026-02-23 22:00:00+00,-4.362,70.97,10.09,14.78,61.33,988.9047,288.2,13.73
FRLM,2026-02-23 21:45:00+00,-4.493,72.8,10.93,16.5,61.11,988.5704,277.6,13.72
FRLM,2026-02-23 21:30:00+00,-4.105,67.13,10.77,15.86,65.69,988.2438,266.7,13.73
FRLM,2026-02-23 21:15:00+00,-3.677,63.14,12.35,19.01,73.65,987.4367,254.1,13.72
FRLM,2026-02-23 21:00:00+00,2.12,15.71,4.63,13.94,208.0,987.2538,244.3,13.72
FRLM,2026-02-23 20:45:00+00,2.09,15.0,8.08,14.27,211.4,986.773,231.9,13.72
FRLM,2026-02-23 20:30:00+00,1.604,18.91,11.79,18.21,234.6,986.0855,218.0,13.72
FRLM,2026-02-23 20:15:00+00,1.699,17.58,13.94,22.89,232.5,985.6409,204.0,13.57
FRLM,2026-02-23 20:00:00+00,1.437,17.87,17.61,23.27,230.9,985.1719,189.9,13.41
FRLM,2026-02-23 19:45:00+00,1.243,19.63,15.08,20.15,234.0,984.8934,175.9,13.34
FRLM,2026-02-23 19:30:00+00,1.209,19.51,17.3,23.23,242.3,984.3298,162.9,13.31
FRLM,2026-02-23 19:15:00+00,0.734,20.46,19.68,25.81,250.5,983.7739,149.5,13.29
FRLM,2026-02-23 19:00:00+00,0.286,21.68,19.71,24.52,253.4,983.4041,133.1,13.27
FRLM,2026-02-23 18:45:00+00,0.313,21.25,19.85,28.05,250.6,983.2214,113.9,13.26
FRLM,2026-02-23 18:30:00+00,-0.118,23.11,17.52,23.21,244.6,984.2729,38.24,13.25
FRLM,2026-02-23 18:15:00+00,-0.221,23.82,18.04,23.54,250.8,983.9831,19.26,13.24
FRLM,2026-02-23 18:00:00+00,-0.12,23.1,17.03,23.6,248.1,984.0196,17.82,13.24
FRLM,2026-02-23 17:45:00+00,0.192,21.86,17.56,22.85,244.6,983.6085,16.37,13.24
FRLM,2026-02-23 17:30:00+00,0.463,20.17,18.75,23.09,241.6,983.0804,14.91,13.24
FRLM,2026-02-23 17:15:00+00,0.623,20.29,19.19,24.77,244.7,982.8927,13.38,13.23
FRLM,2026-02-23 17:00:00+00,0.787,19.53,20.74,27.17,244.1,982.405,11.87,13.24
FRLM,2026-02-23 16:45:00+00,0.51,21.23,18.78,24.23,246.0,982.7221,10.46,13.26
FRLM,2026-02-23 16:30:00+00,0.407,21.17,18.23,25.3,245.5,983.1051,9.09,13.27
FRLM,2026-02-23 16:15:00+00,0.433,20.82,16.98,24.07,246.4,982.9054,7.796,13.27
FRLM,2026-02-23 16:00:00+00,0.248,22.36,11.82,21.07,251.1,984.1887,6.648,13.29
FRLM,2026-02-23 15:45:00+00,-0.089,22.17,8.07,13.62,245.3,984.6721,5.672,13.29
FRLM,2026-02-23 15:30:00+00,-0.636,25.32,11.4,18.68,243.5,984.5699,4.784,13.3
FRLM,2026-02-23 15:15:00+00,-4.256,66.66,6.582,13.82,338.4,985.4988,4.072,13.31
FRLM,2026-02-23 15:00:00+00,-4.484,68.59,8.89,19.05,23.79,985.3138,3.555,13.32
FRLM,2026-02-23 14:45:00+00,-1.68,36.27,6.214,13.15,46.68,984.6122,3.1,13.33
FRLM,2026-02-23 14:30:00+00,-1.28,30.81,4.375,11.68,262.3,984.8687,2.725,13.34
FRLM,2026-02-23 14:15:00+00,-2.604,44.62,6.845,16.03,70.06,984.0596,2.467,13.35
FRLM,2026-02-23 14:00:00+00,-0.322,20.16,5.975,16.91,226.0,983.8875,2.242,13.36
FRLM,2026-02-23 13:45:00+00,-0.416,22.32,11.69,16.29,251.2,983.9564,2.125,13.37
FRLM,2026-02-23 13:30:00+00,-0.811,24.64,6.925,14.97,224.4,984.2458,2.127,13.38
FRLM,2026-02-23 13:15:00+00,-0.56,20.2,12.06,18.19,228.3,983.533,2.156,13.39
FRLM,2026-02-23 13:00:00+00,-0.372,16.11,10.93,18.68,218.9,983.7094,2.256,13.4
FRLM,2026-02-23 12:45:00+00,-0.627,16.37,9.33,18.25,208.9,983.6723,2.422,13.41
FRLM,2026-02-23 12:30:00+00,-0.802,17.93,11.85,15.48,218.5,983.1743,2.625,13.42
FRLM,2026-02-23 12:15:00+00,-0.562,18.42,12.81,18.31,221.1,983.037,2.865,13.43
FRLM,2026-02-23 12:00:00+00,-0.286,17.61,9.86,16.76,222.4,983.0239,3.21,13.44
FRLM,2026-02-23 11:45:00+00,-0.451,19.46,10.25,15.43,227.4,983.117,3.714,13.45
FRLM,2026-02-23 11:30:00+00,-0.922,23.17,7.479,13.13,246.4,983.1411,4.332,13.46
FRLM,2026-02-23 11:15:00+00,-0.971,26.61,7.91,14.48,231.4,983.507,5.162,13.47
FRLM,2026-02-23 11:00:00+00,-2.937,51.07,2.276,6.429,239.5,983.712,6.307,13.48
FRLM,2026-02-23 10:45:00+00,-3.574,65.18,2.359,7.526,57.7,983.5896,7.554,13.51
FRLM,2026-02-23 10:30:00+00,-3.622,63.56,3.728,6.39,34.77,983.545,8.56,13.52
FRLM,2026-02-23 10:15:00+00,-4.034,70.75,5.508,14.33,48.35,983.3038,10.04,13.53
FRLM,2026-02-23 10:00:00+00,-4.156,71.47,4.491,6.978,46.22,983.5364,11.59,13.55
FRLM,2026-02-23 09:45:00+00,-3.849,70.5,3.218,5.449,62.23,983.6413,13.82,13.57
FRLM,2026-02-23 09:30:00+00,-3.766,71.44,1.659,3.783,45.41,983.6376,45.61,13.6
FRLM,2026-02-23 09:15:00+00,-3.828,72.18,1.134,2.803,303.5,983.6762,63.38,13.62
FRLM,2026-02-23 09:00:00+00,-2.411,66.18,1.049,3.469,314.7,983.6566,75.84,13.63
FRLM,2026-02-23 08:45:00+00,-2.924,66.69,2.489,5.292,47.26,983.7108,85.3,13.65
FRLM,2026-02-23 08:30:00+00,-2.975,67.02,4.063,8.96,46.46,983.6244,52.32,13.65
FRLM,2026-02-23 08:15:00+00,-2.104,64.84,1.696,4.939,42.16,983.7097,122.4,13.74
FRLM,2026-02-23 08:00:00+00,-2.593,64.89,1.185,2.568,250.0,983.7226,137.6,13.74
FRLM,2026-02-23 07:45:00+00,-2.713,65.13,0.887,1.725,231.0,983.7278,125.2,13.69
FRLM,2026-02-23 07:30:00+00,-3.122,70.13,1.072,3.038,312.2,983.5506,61.13,13.7
FRLM,2026-02-23 07:15:00+00,-1.383,61.14,1.132,3.214,287.3,983.3911,176.9,13.72
FRLM,2026-02-23 07:00:00+00,-1.249,60.86,0.859,2.176,122.4,983.389,190.9,13.72
FRLM,2026-02-23 06:45:00+00,-1.678,64.85,1.856,4.175,34.74,983.4276,205.2,13.73
FRLM,2026-02-23 06:30:00+00,-1.504,62.53,1.337,3.175,29.82,983.3865,219.3,13.73
FRLM,2026-02-23 06:15:00+00,-1.801,64.12,1.147,2.078,9.44,983.1722,233.6,13.72
FRLM,2026-02-23 06:00:00+00,-2.207,65.03,1.406,2.822,288.4,983.139,246.9,13.72
FRLM,2026-02-23 05:45:00+00,-2.422,65.53,1.678,2.45,300.7,983.0658,257.9,13.72
FRLM,2026-02-23 05:30:00+00,-1.844,63.05,1.321,2.372,355.2,983.0485,270.5,13.72
FRLM,2026-02-23 05:15:00+00,-2.231,63.53,1.384,2.078,12.36,983.0496,282.8,13.71
FRLM,2026-02-23 05:00:00+00,-2.697,67.6,2.176,2.96,14.48,983.0029,295.1,13.72
FRLM,2026-02-23 04:45:00+00,-2.541,68.99,2.995,3.92,38.96,983.0078,306.6,13.72
FRLM,2026-02-23 04:30:00+00,-2.534,68.49,3.047,4.939,41.32,982.9924,316.4,13.72
FRLM,2026-02-23 04:15:00+00,-2.606,67.62,3.154,4.077,52.72,983.0878,326.3,13.72
FRLM,2026-02-23 04:00:00+00,-2.939,68.92,4.101,5.625,50.41,983.074,336.3,13.72
FRLM,2026-02-23 03:45:00+00,-2.999,67.87,4.933,6.331,51.43,983.0762,343.9,13.73
FRLM,2026-02-23 03:30:00+00,-2.971,66.63,5.465,7.33,52.42,982.9905,352.6,13.72
FRLM,2026-02-23 03:15:00+00,-3.062,64.41,5.441,7.193,51.65,982.8966,359.0,13.72
FRLM,2026-02-23 03:00:00+00,-3.11,62.52,5.518,7.291,51.91,982.8455,365.2,13.72
FRLM,2026-02-23 02:45:00+00,-2.999,61.45,5.007,7.683,50.55,982.8004,370.4,13.72
FRLM,2026-02-23 02:30:00+00,-3.11,59.94,5.351,6.586,54.63,982.6994,375.1,13.72
FRLM,2026-02-23 02:15:00+00,-3.227,59.45,5.108,6.684,54.76,982.7866,378.4,13.72
FRLM,2026-02-23 02:00:00+00,-3.194,58.25,5.06,6.135,49.79,982.7623,380.7,13.72
FRLM,2026-02-23 01:45:00+00,-3.22,59.29,5.039,6.194,53.13,982.7095,382.8,13.72
FRLM,2026-02-23 01:30:00+00,-3.138,56.9,4.945,6.213,52.42,982.665,383.2,13.73
FRLM,2026-02-23 01:15:00+00,-3.182,55.68,5.26,6.566,53.43,982.5602,381.7,13.73
FRLM,2026-02-23 01:00:00+00,-3.316,55.65,6.094,7.899,54.02,982.4359,379.8,13.73
FRLM,2026-02-23 00:45:00+00,-3.175,57.58,5.659,7.272,54.72,982.3933,376.5,13.72
FRLM,2026-02-23 00:30:00+00,-3.19,64.76,4.323,5.821,52.54,982.2886,373.1,13.72
FRLM,2026-02-23 00:15:00+00,-3.339,68.89,4.388,5.331,49.86,982.3116,369.3,13.72
FRLM,2026-02-23 00:00:00+00,-3.487,72.73,3.672,5.37,46.08,982.3722,363.7,13.72
FRLM,2026-02-22 23:45:00+00,-3.662,72.8,4.235,5.194,60.46,982.3723,357.1,13.73
FRLM,2026-02-22 23:30:00+00,-3.202,69.51,3.9,5.155,60.53,982.3521,344.5,13.72
FRLM,2026-02-22 23:15:00+00,-3.433,70.74,3.483,5.076,46.59,982.4124,339.9,13.72
FRLM,2026-02-22 23:00:00+00,-3.921,75.04,3.448,5.233,41.19,982.4338,333.3,13.72
FRLM,2026-02-22 22:45:00+00,-3.665,72.3,3.782,4.92,52.45,982.4772,324.0,13.72
FRLM,2026-02-22 22:30:00+00,-3.434,68.64,3.502,4.449,57.19,982.4238,312.2,13.72
FRLM,2026-02-22 22:15:00+00,-3.623,71.47,3.149,4.214,49.72,982.3617,302.0,13.73
FRLM,2026-02-22 22:00:00+00,-3.975,75.6,1.809,3.018,51.62,982.3597,291.4,13.72
FRLM,2026-02-22 21:45:00+00,-4.364,75.36,3.237,4.469,56.08,982.3686,278.2,13.73
FRLM,2026-02-22 21:30:00+00,-4.134,74.33,3.3,4.371,68.03,982.3384,265.9,13.74
FRLM,2026-02-22 21:15:00+00,-3.929,71.3,3.731,4.724,44.5,982.2893,255.9,13.72
FRLM,2026-02-22 21:00:00+00,-3.882,70.21,3.524,4.214,41.17,982.1324,245.3,13.72
FRLM,2026-02-22 20:45:00+00,-3.728,67.1,3.819,4.469,52.05,982.097,237.4,13.73
FRLM,2026-02-22 20:30:00+00,-3.184,70.48,1.869,3.783,67.35,982.109,217.7,13.73
FRLM,2026-02-22 20:15:00+00,-3.551,77.52,0.732,1.47,127.5,982.0459,222.7,13.58
FRLM,2026-02-22 20:00:00+00,-4.254,77.32,0.745,1.47,63.32,982.114,142.6,13.4
FRLM,2026-02-22 19:45:00+00,-4.587,78.88,0.492,1.588,34.1,982.1226,87.4,13.36
FRLM,2026-02-22 19:30:00+00,-4.713,79.58,0.91,2.156,6.215,982.0566,92.9,13.32
FRLM,2026-02-22 19:15:00+00,-4.943,81.0,1.169,2.352,228.6,981.9218,146.8,13.3
FRLM,2026-02-22 19:00:00+00,-5.3,80.9,0.922,1.705,127.7,981.9944,68.81,13.27
FRLM,2026-02-22 18:45:00+00,-5.142,78.83,0.999,1.588,129.5,982.0602,47.1,13.25
FRLM,2026-02-22 18:30:00+00,-5.256,80.0,0.594,1.529,327.8,982.0292,45.25,13.25
FRLM,2026-02-22 18:15:00+00,-5.447,82.0,1.058,1.842,305.4,982.0323,43.72,13.24
FRLM,2026-02-22 18:00:00+00,-5.407,81.2,1.647,2.489,285.3,982.1414,40.04,13.24
FRLM,2026-02-22 17:45:00+00,-5.594,81.5,0.731,1.254,243.2,982.0511,33.75,13.24
FRLM,2026-02-22 17:30:00+00,-5.527,78.98,1.102,1.686,109.3,981.9517,23.38,13.24
FRLM,2026-02-22 17:15:00+00,-5.569,78.25,1.558,2.352,112.9,981.7034,23.64,13.23
FRLM,2026-02-22 17:00:00+00,-5.635,77.86,1.965,2.607,132.0,981.4525,17.84,13.23
FRLM,2026-02-22 16:45:00+00,-5.361,76.34,2.177,3.783,90.8,981.2874,12.35,13.26
FRLM,2026-02-22 16:30:00+00,-5.352,78.18,2.288,4.724,92.2,981.243,8.5,13.27
FRLM,2026-02-22 16:15:00+00,-5.475,80.5,2.835,4.9,90.6,981.2316,7.971,13.27
FRLM,2026-02-22 16:00:00+00,-6.1,82.8,1.658,3.802,77.18,981.1996,9.43,13.29
FRLM,2026-02-22 15:45:00+00,-6.204,82.9,1.374,3.332,46.77,981.0985,9.68,13.29
FRLM,2026-02-22 15:30:00+00,-6.392,81.7,1.06,2.215,68.38,980.8741,9.61,13.3
FRLM,2026-02-22 15:15:00+00,-6.464,79.3,0.783,2.587,46.81,980.6799,8.61,13.31
FRLM,2026-02-22 15:00:00+00,-6.064,77.5,1.232,2.136,127.7,980.6088,6.137,13.32
FRLM,2026-02-22 14:45:00+00,-6.385,78.11,1.119,1.98,206.5,980.5351,6.806,13.33
FRLM,2026-02-22 14:30:00+00,-6.456,78.93,0.534,1.196,268.8,980.5524,4.6,13.34
FRLM,2026-02-22 14:15:00+00,-6.76,81.5,1.455,2.744,214.3,980.6406,3.023,13.35
FRLM,2026-02-22 14:00:00+00,-6.954,82.0,1.81,3.45,261.0,980.5273,2.413,13.36
FRLM,2026-02-22 13:45:00+00,-6.931,81.3,1.802,3.45,254.2,980.2438,2.254,13.37
FRLM,2026-02-22 13:30:00+00,-6.496,77.16,1.212,2.352,157.6,980.1284,2.224,13.38
FRLM,2026-02-22 13:15:00+00,-7.156,81.1,0.623,2.117,10.16,980.1533,2.277,13.39
FRLM,2026-02-22 13:00:00+00,-6.082,75.81,1.635,2.842,73.71,980.1678,2.578,13.4
FRLM,2026-02-22 12:45:00+00,-6.076,78.53,1.673,2.332,111.6,980.2019,3.833,13.41
FRLM,2026-02-22 12:30:00+00,-6.064,77.82,1.688,4.116,65.48,980.2348,4.047,13.42
FRLM,2026-02-22 12:15:00+00,-5.619,76.82,0.638,1.548,156.4,980.3932,3.854,13.43
FRLM,2026-02-22 12:00:00+00,-5.693,77.18,0.375,1.078,129.4,980.5479,4.733,13.44
FRLM,2026-02-22 11:45:00+00,-5.589,77.83,0.639,1.333,213.7,980.8548,4.7,13.45
FRLM,2026-02-22 11:30:00+00,-5.629,76.33,1.079,2.058,208.4,981.0183,5.428,13.47
FRLM,2026-02-22 11:15:00+00,-5.55,74.33,0.703,1.803,302.6,981.2197,6.602,13.47
FRLM,2026-02-22 11:00:00+00,-5.274,74.11,1.009,1.94,318.0,981.3721,7.027,13.49
FRLM,2026-02-22 10:45:00+00,-4.82,74.8,1.042,2.097,230.1,981.4367,8.15,13.51
FRLM,2026-02-22 10:30:00+00,-4.513,71.32,1.058,1.529,276.8,981.5927,10.38,13.53
FRLM,2026-02-22 10:15:00+00,-4.006,66.55,0.969,1.666,59.85,981.5469,13.57,13.54
FRLM,2026-02-22 10:00:00+00,-3.786,65.34,0.459,1.274,68.58,981.6149,19.37,13.57
FRLM,2026-02-22 09:45:00+00,-3.384,67.0,0.405,0.96,80.2,981.6941,21.89,13.59
FRLM,2026-02-22 09:30:00+00,-3.233,72.28,0.661,1.254,29.08,981.6643,54.98,13.61
FRLM,2026-02-22 09:15:00+00,-2.764,67.72,1.344,2.783,32.3,981.6583,67.52,13.63
FRLM,2026-02-22 09:00:00+00,-2.894,67.84,1.517,2.234,229.1,981.8623,81.8,13.64
FRLM,2026-02-22 08:45:00+00,-3.122,69.03,1.642,2.372,240.1,981.9797,96.7,13.66
FRLM,2026-02-22 08:30:00+00,-3.271,70.65,1.774,2.215,270.0,982.2112,97.0,13.68
FRLM,2026-02-22 08:15:00+00,-2.174,65.42,0.975,2.156,295.9,982.3652,132.4,13.79
FRLM,2026-02-22 08:00:00+00,-2.851,69.31,2.416,3.979,59.85,982.5035,143.4,13.95
FRLM,2026-02-22 07:45:00+00,-3.001,68.59,3.677,4.959,60.07,982.6968,154.0,13.93
FRLM,2026-02-22 07:30:00+00,-2.918,68.11,3.66,4.782,58.25,982.9628,142.8,13.89
FRLM,2026-02-22 07:15:00+00,-2.705,68.13,3.165,4.038,48.29,983.2035,181.4,13.73
FRLM,2026-02-22 07:00:00+00,-2.527,66.7,3.798,4.763,49.83,983.4313,194.6,13.73
FRLM,2026-02-22 06:45:00+00,-2.439,65.55,3.316,4.626,35.24,983.3998,207.7,13.72
FRLM,2026-02-22 06:30:00+00,-2.108,63.51,3.808,5.625,46.75,983.489,220.8,13.72
FRLM,2026-02-22 06:15:00+00,-1.065,55.55,1.533,4.822,24.65,983.6478,233.8,13.73
FRLM,2026-02-22 06:00:00+00,-1.242,55.54,0.824,1.215,323.4,983.4689,246.4,13.72
FRLM,2026-02-22 05:45:00+00,-1.653,57.36,1.01,1.568,6.781,983.4587,259.2,13.71
FRLM,2026-02-22 05:30:00+00,-0.932,54.85,0.91,1.725,341.9,983.7136,271.8,13.72
FRLM,2026-02-22 05:15:00+00,-1.205,54.87,0.639,1.705,311.2,983.8904,285.1,13.72
FRLM,2026-02-22 05:00:00+00,-1.475,55.3,1.212,2.078,39.14,984.03,296.5,13.72
FRLM,2026-02-22 04:45:00+00,-2.1,55.33,2.197,3.94,79.21,984.1833,307.8,13.72
FRLM,2026-02-22 04:30:00+00,-2.254,58.3,3.125,3.959,66.0,984.3183,318.0,13.72
FRLM,2026-02-22 04:15:00+00,-2.524,61.87,3.434,4.175,53.06,984.4527,327.7,13.72
FRLM,2026-02-22 04:00:00+00,-2.833,62.79,3.892,5.214,45.62,984.6172,336.7,13.72
FRLM,2026-02-22 03:45:00+00,-2.951,60.63,4.845,6.39,53.6,984.7075,344.8,13.72
FRLM,2026-02-22 03:30:00+00,-2.896,60.24,5.85,7.036,52.89,984.8495,352.1,13.72
FRLM,2026-02-22 03:15:00+00,-2.602,60.65,5.623,7.017,54.91,984.9666,358.5,13.72
FRLM,2026-02-22 03:00:00+00,-2.456,62.42,5.457,6.801,54.3,985.1272,363.9,13.72
FRLM,2026-02-22 02:45:00+00,-2.267,61.33,4.876,5.743,52.09,985.1435,371.2,13.72
FRLM,2026-02-22 02:30:00+00,-2.354,58.22,4.826,5.86,52.54,985.2546,378.4,13.72
FRLM,2026-02-22 02:15:00+00,-2.587,57.86,5.104,6.429,50.7,985.4584,399.9,13.72
FRLM,2026-02-22 02:00:00+00,-2.737,57.27,5.382,6.625,48.67,985.7451,477.7,13.72
FRLM,2026-02-22 01:45:00+00,-2.734,62.13,5.312,6.958,49.32,985.7697,372.2,13.73
FRLM,2026-02-22 01:30:00+00,-2.32,57.78,4.174,5.429,56.44,985.9161,321.6,13.72
FRLM,2026-02-22 01:15:00+00,-2.407,59.37,4.084,5.272,53.59,985.873,335.6,13.73
FRLM,2026-02-22 01:00:00+00,-2.381,58.3,4.122,5.37,54.33,986.0089,308.8,13.72
FRLM,2026-02-22 00:45:00+00,-2.483,62.97,3.006,4.841,57.48,986.1308,292.9,13.72
FRLM,2026-02-22 00:30:00+00,-2.541,62.55,3.368,5.076,59.34,986.0809,288.9,13.72
FRLM,2026-02-22 00:15:00+00,-2.727,62.63,3.633,5.174,60.51,986.1823,299.0,13.73
FRLM,2026-02-22 00:00:00+00,-2.832,61.56,3.929,4.704,58.07,986.1904,368.4,13.72
FRLM,2026-02-21 23:45:00+00,-2.682,58.48,3.584,4.802,71.09,986.2235,345.3,13.72
FRLM,2026-02-21 23:30:00+00,-3.123,64.47,2.99,4.018,66.23,986.2609,315.0,13.72
FRLM,2026-02-21 23:15:00+00,-3.705,69.76,3.493,4.684,59.7,986.3641,217.3,13.73
FRLM,2026-02-21 23:00:00+00,-3.845,71.03,4.463,5.253,54.48,986.3951,191.8,13.72
FRLM,2026-02-21 22:45:00+00,-3.866,70.66,4.849,5.704,58.31,986.4225,218.2,13.73
FRLM,2026-02-21 22:30:00+00,-3.787,71.14,4.184,5.116,57.41,986.5196,132.1,13.73
FRLM,2026-02-21 22:15:00+00,-3.666,72.79,3.958,5.586,58.33,986.5054,123.9,13.72
FRLM,2026-02-21 22:00:00+00,-3.704,72.86,4.209,5.449,56.41,986.411,116.9,13.73
FRLM,2026-02-21 21:45:00+00,-3.532,74.85,4.458,5.586,59.79,986.3538,108.3,13.74
FRLM,2026-02-21 21:30:00+00,-3.176,74.66,3.043,4.606,68.13,986.3818,107.3,13.73
FRLM,2026-02-21 21:15:00+00,-3.186,76.74,2.367,3.312,72.09,986.5768,115.1,13.73
FRLM,2026-02-21 21:00:00+00,-3.116,76.77,2.377,3.293,55.84,986.7682,136.8,13.74
FRLM,2026-02-21 20:45:00+00,-2.969,76.81,2.23,3.273,47.38,986.9392,170.2,13.74
FRLM,2026-02-21 20:30:00+00,-2.75,76.23,2.322,3.548,52.8,987.0991,244.6,13.72
FRLM,2026-02-21 20:15:00+00,-2.628,78.77,2.487,3.587,53.1,987.1913,318.2,13.72
FRLM,2026-02-21 20:00:00+00,-3.059,77.98,2.138,3.312,64.12,987.2548,296.6,13.72
FRLM,2026-02-21 19:45:00+00,-3.646,79.46,2.749,3.469,66.08,987.2695,164.9,13.47
FRLM,2026-02-21 19:30:00+00,-3.603,80.1,2.515,3.45,46.44,987.3569,143.3,13.42
FRLM,2026-02-21 19:15:00+00,-3.858,82.7,2.606,4.155,44.92,987.5002,125.3,13.38
FRLM,2026-02-21 19:00:00+00,-4.03,83.8,3.263,4.449,44.19,987.5245,89.3,13.35
FRLM,2026-02-21 18:45:00+00,-3.78,86.6,3.075,3.744,41.02,987.6246,124.6,13.32
FRLM,2026-02-21 18:30:00+00,-4.139,87.8,3.584,5.037,43.83,987.6322,116.1,13.29
FRLM,2026-02-21 18:15:00+00,-4.376,88.1,3.228,4.136,41.79,987.5956,46.51,13.27
FRLM,2026-02-21 18:00:00+00,-4.273,87.9,3.787,4.567,46.28,987.7363,35.42,13.26
FRLM,2026-02-21 17:45:00+00,-4.229,88.2,3.876,4.724,45.38,987.985,44.2,13.26
FRLM,2026-02-21 17:30:00+00,-4.274,90.7,3.573,4.959,56.42,988.111,24.96,13.25
FRLM,2026-02-21 17:15:00+00,-4.457,90.5,3.588,4.822,49.48,988.2319,18.58,13.24
FRLM,2026-02-21 17:00:00+00,-4.57,89.5,3.928,5.468,40.85,988.423,16.78,13.25
FRLM,2026-02-21 16:45:00+00,-4.494,88.4,2.127,4.018,41.32,988.397,14.95,13.27
FRLM,2026-02-21 16:30:00+00,-4.258,86.7,1.972,3.469,45.99,988.5135,13.12,13.28
FRLM,2026-02-21 16:15:00+00,-4.014,86.8,3.123,4.273,30.86,988.4361,10.94,13.28
FRLM,2026-02-21 16:00:00+00,-4.321,86.7,1.904,3.763,69.91,988.6369,9.0,13.29
FRLM,2026-02-21 15:45:00+00,-4.392,85.3,2.0,4.234,21.77,988.5401,7.38,13.3
FRLM,2026-02-21 15:30:00+00,-4.747,85.6,1.089,1.882,342.8,988.8177,6.293,13.31
FRLM,2026-02-21 15:15:00+00,-4.911,86.0,0.836,1.98,16.7,988.9093,5.893,13.32
FRLM,2026-02-21 15:00:00+00,-4.615,85.4,0.735,2.058,226.9,989.1337,5.086,13.33
FRLM,2026-02-21 14:45:00+00,-4.413,85.6,1.455,3.214,259.4,989.3976,4.398,13.33
FRLM,2026-02-21 14:30:00+00,-4.341,84.3,1.121,2.097,207.5,989.5828,4.053,13.34
FRLM,2026-02-21 14:15:00+00,-4.346,84.7,0.872,2.097,167.3,989.7845,4.234,13.35
FRLM,2026-02-21 14:00:00+00,-4.524,85.2,1.831,3.175,260.9,990.1012,4.305,13.36
FRLM,2026-02-21 13:45:00+00,-4.512,84.8,1.012,2.881,321.9,990.1487,4.492,13.37
FRLM,2026-02-21 13:30:00+00,-4.381,85.1,3.167,4.43,21.35,990.2715,4.319,13.38
FRLM,2026-02-21 13:15:00+00,-4.3,83.0,2.87,4.234,105.0,990.3531,5.119,13.39
FRLM,2026-02-21 13:00:00+00,-4.063,82.7,2.104,4.214,116.9,990.5241,6.174,13.41
FRLM,2026-02-21 12:45:00+00,-3.967,82.2,3.514,5.586,63.47,990.7802,6.58,13.42
FRLM,2026-02-21 12:30:00+00,-3.907,81.2,4.849,6.919,68.0,990.8792,6.48,13.42
FRLM,2026-02-21 12:15:00+00,-4.088,82.4,5.632,7.879,67.96,991.0592,6.205,13.44
FRLM,2026-02-21 12:00:00+00,-3.95,81.5,6.154,7.977,62.98,991.0263,5.523,13.45
FRLM,2026-02-21 11:45:00+00,-3.665,78.87,6.6,8.6,69.32,990.9933,5.981,13.46
FRLM,2026-02-21 11:30:00+00,-3.595,77.24,4.886,8.23,72.06,991.2181,7.041,13.47
FRLM,2026-02-21 11:15:00+00,-3.303,73.78,4.24,7.507,62.57,991.3179,7.63,13.48
FRLM,2026-02-21 11:00:00+00,-3.233,70.9,6.041,10.0,58.76,991.2439,8.59,13.5
FRLM,2026-02-21 10:45:00+00,-3.303,74.06,9.29,11.66,46.21,991.1888,10.04,13.53
FRLM,2026-02-21 10:30:00+00,-3.603,80.1,9.89,12.11,56.17,991.2071,12.29,13.56
FRLM,2026-02-21 10:15:00+00,-3.221,77.14,9.88,13.52,63.99,991.1355,14.71,13.58
FRLM,2026-02-21 10:00:00+00,-3.313,79.57,11.79,14.76,56.53,991.199,20.99,13.61
FRLM,2026-02-21 09:45:00+00,-2.735,75.84,12.43,14.97,68.87,990.9216,50.99,13.68
FRLM,2026-02-21 09:30:00+00,-2.335,75.82,11.97,15.6,61.29,990.9367,100.2,13.97
FRLM,2026-02-21 09:15:00+00,-0.999,67.62,9.73,15.7,77.65,990.8243,119.5,13.78
FRLM,2026-02-21 09:00:00+00,5.376,37.73,10.57,22.44,192.0,990.0619,124.6,13.72
FRLM,2026-02-21 08:45:00+00,8.81,25.09,17.35,21.09,224.5,988.7537,137.3,13.72
FRLM,2026-02-21 08:30:00+00,9.02,24.24,15.27,20.03,221.2,989.2891,123.4,13.73
FRLM,2026-02-21 08:15:00+00,9.66,22.8,15.26,19.29,224.6,989.428,185.7,13.72
FRLM,2026-02-21 08:00:00+00,9.9,22.82,16.08,21.15,228.2,989.1172,218.9,13.71
FRLM,2026-02-21 07:45:00+00,9.81,22.6,15.37,20.5,226.7,989.7837,242.5,13.71
FRLM,2026-02-21 07:30:00+00,10.01,22.07,14.44,18.91,226.8,990.0129,257.9,13.72
FRLM,2026-02-21 07:15:00+00,9.96,22.05,14.91,20.21,228.6,990.2858,276.8,13.72
