symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VAAM,2026-03-15 21:45:00+00,-29.73,72.04,0.015,0.529,80.8,2.769,12.75
VAAM,2026-03-15 21:30:00+00,-29.19,72.61,0.521,1.47,329.8,4.368,12.75
VAAM,2026-03-15 21:15:00+00,-29.32,72.36,0.723,1.274,185.1,5.522,12.72
VAAM,2026-03-15 21:00:00+00,-29.22,72.62,0.993,1.98,103.4,7.248,12.75
VAAM,2026-03-15 20:45:00+00,-29.1,72.48,1.262,2.058,89.4,9.82,12.75
VAAM,2026-03-15 20:30:00+00,-29.35,72.62,1.352,2.038,110.7,13.46,12.75
VAAM,2026-03-15 20:15:00+00,-29.65,72.2,2.488,2.979,81.7,17.57,12.73
VAAM,2026-03-15 20:00:00+00,-29.73,72.14,1.564,2.391,98.8,18.45,12.76
VAAM,2026-03-15 19:45:00+00,-29.82,72.21,1.582,2.411,145.1,16.13,12.76
VAAM,2026-03-15 19:30:00+00,-29.91,72.03,1.867,2.705,52.37,15.47,12.76
VAAM,2026-03-15 19:15:00+00,-29.57,72.38,1.06,1.803,147.3,16.26,12.74
VAAM,2026-03-15 19:00:00+00,-29.43,72.07,0.057,0.686,266.5,17.37,12.76
VAAM,2026-03-15 18:45:00+00,-28.92,72.32,0.653,1.411,114.2,18.63,12.77
VAAM,2026-03-15 18:30:00+00,-28.54,72.95,0.368,1.019,206.4,19.7,12.77
VAAM,2026-03-15 18:15:00+00,-28.43,73.12,1.129,1.999,192.6,20.87,12.75
VAAM,2026-03-15 18:00:00+00,-28.58,72.62,1.643,2.43,68.89,22.79,12.77
VAAM,2026-03-15 17:45:00+00,-28.21,73.31,1.89,2.666,109.8,24.05,12.78
VAAM,2026-03-15 17:30:00+00,-28.39,73.2,1.875,3.528,113.3,24.07,12.78
VAAM,2026-03-15 17:15:00+00,-28.56,72.62,3.031,3.724,92.8,27.21,12.75
VAAM,2026-03-15 17:00:00+00,-28.06,73.49,2.82,3.587,77.91,32.54,12.78
VAAM,2026-03-15 16:45:00+00,-28.42,72.72,2.203,2.901,84.4,34.53,12.78
VAAM,2026-03-15 16:30:00+00,-28.81,72.96,1.208,2.234,121.9,33.57,12.79
VAAM,2026-03-15 16:15:00+00,-28.82,72.72,1.447,1.921,55.29,28.41,12.76
VAAM,2026-03-15 16:00:00+00,-28.58,72.94,0.873,1.784,145.7,26.76,12.79
VAAM,2026-03-15 15:45:00+00,-28.04,73.41,0.667,1.078,261.0,27.96,12.79
VAAM,2026-03-15 15:30:00+00,-28.24,73.14,0.695,1.313,270.6,28.86,12.79
VAAM,2026-03-15 15:15:00+00,-28.19,72.7,0.681,1.274,49.84,29.72,12.77
VAAM,2026-03-15 15:00:00+00,-27.19,73.8,0.785,1.372,171.3,29.48,12.8
VAAM,2026-03-15 14:45:00+00,-27.06,73.37,0.442,0.921,232.2,32.09,12.8
VAAM,2026-03-15 14:30:00+00,-26.53,74.68,1.217,2.587,142.6,35.86,12.81
VAAM,2026-03-15 14:15:00+00,-27.09,73.87,1.293,1.823,86.2,29.64,12.78
VAAM,2026-03-15 14:00:00+00,-27.76,73.37,1.398,2.078,117.9,29.62,12.81
VAAM,2026-03-15 13:45:00+00,-27.5,74.01,1.297,2.176,117.9,29.7,12.81
VAAM,2026-03-15 13:30:00+00,-28.24,73.43,1.461,2.626,138.7,29.87,12.82
VAAM,2026-03-15 13:15:00+00,-27.99,72.98,1.445,2.391,58.81,29.81,12.79
VAAM,2026-03-15 13:00:00+00,-26.99,74.12,1.118,2.372,303.3,29.69,12.82
VAAM,2026-03-15 12:45:00+00,-27.46,73.87,2.578,3.391,227.9,29.3,12.83
VAAM,2026-03-15 12:30:00+00,-27.29,73.77,2.184,3.45,95.4,29.17,12.83
VAAM,2026-03-15 12:15:00+00,-26.72,75.02,3.307,4.351,104.4,29.16,12.81
VAAM,2026-03-15 12:00:00+00,-27.96,73.98,2.096,4.449,115.3,28.77,12.84
VAAM,2026-03-15 11:45:00+00,-27.89,74.07,1.552,2.372,318.6,28.23,12.85
VAAM,2026-03-15 11:30:00+00,-28.36,73.48,1.668,2.979,119.9,27.63,12.86
VAAM,2026-03-15 11:15:00+00,-28.09,73.21,1.213,1.588,15.98,33.12,12.86
VAAM,2026-03-15 11:00:00+00,-27.25,73.34,0.668,1.294,216.9,119.7,12.89
VAAM,2026-03-15 10:45:00+00,-27.41,73.18,0.533,1.392,279.2,107.1,12.85
VAAM,2026-03-15 10:30:00+00,-27.25,73.65,0.556,1.882,82.2,105.9,12.87
VAAM,2026-03-15 10:15:00+00,-27.14,73.4,0.719,1.372,159.4,137.0,12.87
VAAM,2026-03-15 10:00:00+00,-27.1,74.29,0.97,2.156,344.8,128.3,12.87
VAAM,2026-03-15 09:45:00+00,-27.31,74.55,1.766,2.607,166.8,119.4,12.84
VAAM,2026-03-15 09:30:00+00,-27.36,74.57,1.193,2.391,143.6,109.9,12.82
VAAM,2026-03-15 09:15:00+00,-28.27,73.33,1.48,2.822,37.64,99.5,12.78
VAAM,2026-03-15 09:00:00+00,-27.83,74.42,1.387,2.764,108.0,52.0,12.79
VAAM,2026-03-15 08:45:00+00,-27.95,74.98,2.025,3.528,127.9,11.56,12.79
VAAM,2026-03-15 08:30:00+00,-28.62,74.35,1.919,3.116,92.3,9.63,12.77
VAAM,2026-03-15 08:15:00+00,-28.94,73.83,2.558,3.959,113.5,7.837,12.77
VAAM,2026-03-15 08:00:00+00,-28.67,73.67,0.558,1.49,56.37,6.039,12.8
VAAM,2026-03-15 07:45:00+00,-28.19,74.32,0.374,1.156,92.3,4.63,12.8
VAAM,2026-03-15 07:30:00+00,-27.46,75.41,1.244,2.058,191.8,3.381,12.8
VAAM,2026-03-15 07:15:00+00,-26.99,76.55,1.48,2.274,176.5,2.32,12.78
VAAM,2026-03-15 07:00:00+00,-28.3,74.51,1.952,2.803,90.1,1.444,12.8
VAAM,2026-03-15 06:45:00+00,-27.99,75.45,1.843,3.704,120.9,0.83,12.8
VAAM,2026-03-15 06:30:00+00,-28.56,74.36,2.171,3.175,86.6,0.434,12.81
VAAM,2026-03-15 06:15:00+00,-28.53,74.54,1.756,2.862,85.3,0.206,12.78
VAAM,2026-03-15 06:00:00+00,-28.17,74.59,0.501,2.136,353.5,0.084,12.81
VAAM,2026-03-15 05:45:00+00,-27.77,75.35,1.51,2.881,210.3,0.027,12.81
VAAM,2026-03-15 05:30:00+00,-27.18,75.92,1.145,2.293,82.6,0.011,12.81
VAAM,2026-03-15 05:15:00+00,-27.4,76.04,1.863,2.979,101.2,0.008,12.79
VAAM,2026-03-15 05:00:00+00,-28.11,74.85,1.11,2.92,75.39,0.004,12.82
VAAM,2026-03-15 04:45:00+00,-27.34,75.72,1.996,2.803,93.7,0.005,12.82
VAAM,2026-03-15 04:30:00+00,-27.58,75.02,1.304,2.92,106.5,0.003,12.82
VAAM,2026-03-15 04:15:00+00,-26.93,77.06,0.533,1.744,46.47,0.002,12.8
VAAM,2026-03-15 04:00:00+00,-26.75,76.72,1.044,2.156,116.2,0.003,12.82
VAAM,2026-03-15 03:45:00+00,-27.04,76.28,2.592,3.626,98.1,0.002,12.82
VAAM,2026-03-15 03:30:00+00,-27.11,76.41,2.482,2.94,69.3,0.004,12.83
VAAM,2026-03-15 03:15:00+00,-26.33,78.02,1.258,2.901,104.5,0.002,12.8
VAAM,2026-03-15 03:00:00+00,-27.31,76.16,2.762,3.489,83.1,0.002,12.83
VAAM,2026-03-15 02:45:00+00,-26.52,76.34,2.542,3.763,91.9,0.004,12.83
VAAM,2026-03-15 02:30:00+00,-25.82,77.9,1.385,2.607,102.3,0.004,12.84
VAAM,2026-03-15 02:15:00+00,-25.07,78.09,1.692,2.862,94.9,0.004,12.8
VAAM,2026-03-15 02:00:00+00,-25.42,77.89,1.9,2.587,91.0,0.005,12.84
VAAM,2026-03-15 01:45:00+00,-25.12,76.94,1.391,2.626,94.3,0.005,12.84
VAAM,2026-03-15 01:30:00+00,-23.79,78.34,3.526,4.175,82.7,0.004,12.84
