symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,barom_pres,sw_rad_in,battv_min
HO2M,2026-04-17 18:00:00+00,-24.15,68.91,3.046248,8.1162,336,989.7043,0,12.73
HO2M,2026-04-17 17:45:00+00,-24.62,68.92,2.0664718,5.830056,132.1,989.6281,0.002,12.73
HO2M,2026-04-17 17:30:00+00,-24.19,67.79,2.620512,5.981688,226,989.6281,0.001,12.73
HO2M,2026-04-17 17:15:00+00,-24.07,69.03,1.9614959,4.8386164,349.6,989.7058,0.002,12.73
HO2M,2026-04-17 17:00:00+00,-24.61,68.78,2.593296,6.6290402,157.9,989.8138,0.001,12.73
HO2M,2026-04-17 16:45:00+00,-25.23,68.69,1.8604081,5.639544,345.6,989.8932,0.002,12.73
HO2M,2026-04-17 16:30:00+00,-24.34,68.64,4.28652,8.915184,5.278,989.9177,0.001,12.73
HO2M,2026-04-17 16:15:00+00,-25.42,68.12,3.063744,6.66792,212.8,990.1054,0.001,12.73
HO2M,2026-04-17 16:00:00+00,-25.04,70.21,2.19672,4.611168,25.52,990.2993,0.001,12.73
HO2M,2026-04-17 15:45:00+00,-25.79,69.29,1.444392,4.342896,155.9,990.5275,0.002,12.73
HO2M,2026-04-17 15:30:00+00,-25.17,69.3,1.0594801,4.7628,179.7,990.6658,0,12.74
HO2M,2026-04-17 15:15:00+00,-25.29,67.48,1.242216,2.4766562,81.4,990.8196,0.004,12.74
HO2M,2026-04-17 15:00:00+00,-24.69,67.97,1.9751041,3.162888,350.6,990.8096,0.002,12.74
HO2M,2026-04-17 14:45:00+00,-24.26,66.03,1.9867679,4.115448,126.8,990.8188,0.003,12.74
HO2M,2026-04-19 02:30:00+00,-25.53,62.79,2.435832,5.639544,280.1,986.024,9.4,12.71
HO2M,2026-04-19 02:15:00+00,-24.27,62.03,2.2472641,4.648104,359.3,985.9519,10.12,12.71
HO2M,2026-04-19 02:00:00+00,-25.11,62.94,1.889568,4.3059597,246.9,985.7123,10.7,12.71
HO2M,2026-04-19 01:45:00+00,-23.99,60.16,2.534976,5.485968,1.502,985.9033,11.18,12.71
HO2M,2026-04-19 01:30:00+00,-24.28,63.53,3.4194958,5.944752,30.44,985.7925,11.54,12.71
HO2M,2026-04-19 01:15:00+00,-24.38,63.2,2.150064,5.71536,13.88,985.8221,11.78,12.71
HO2M,2026-04-19 01:00:00+00,-24.7,65.32,1.601856,3.468096,65.99,985.7567,11.83,12.71
HO2M,2026-04-19 00:45:00+00,-24.55,65.41,4.057128,7.62048,38.73,985.9831,11.73,12.69
HO2M,2026-04-19 00:30:00+00,-24.39,66.99,1.93428,3.390336,29.26,986.0971,11.44,12.7
HO2M,2026-04-19 00:15:00+00,-24.73,69.62,1.356912,3.199824,6.797,985.9616,10.98,12.72
HO2M,2026-04-19 00:00:00+00,-24.88,67.84,1.152792,3.162888,24.73,986.0117,10.38,12.72
HO2M,2026-04-18 23:45:00+00,-24.37,68.55,2.628288,5.3732157,127.6,986.0067,9.63,12.71
HO2M,2026-04-18 23:30:00+00,-24.2,72.25,4.968864,6.782616,19.36,985.9121,8.78,12.72
HO2M,2026-04-18 23:15:00+00,-24.29,74.79,3.911328,6.362712,15.96,985.8748,7.808,12.72
HO2M,2026-04-18 23:00:00+00,-24.43,76.74,2.5252562,4.4206557,56.29,986.034,6.735,12.71
HO2M,2026-04-18 22:45:00+00,-25.12,78.94,2.69244,5.1438236,354.5,986.0018,5.589,12.72
HO2M,2026-04-18 22:30:00+00,-25.39,76.68,1.58436,3.886056,168.4,986.0311,4.359,12.72
HO2M,2026-04-18 22:15:00+00,-24.7,76.56,2.846016,6.0575037,247,985.8823,3.158,12.72
HO2M,2026-04-18 22:00:00+00,-24.02,76.3,1.5610319,5.9058723,306.9,985.6475,2.145,12.72
HO2M,2026-04-18 21:45:00+00,-23.35,73.48,2.414448,5.21964,58.8,985.4554,1.331,12.72
HO2M,2026-04-18 21:30:00+00,-22.83,73.95,1.9653841,6.096384,37.8,985.3679,0.746,12.72
HO2M,2026-04-18 21:15:00+00,-22.75,76.28,3.1803842,7.354152,39.09,985.2166,0.327,12.72
HO2M,2026-04-18 21:00:00+00,-23.6,75.96,2.2103279,4.26708,34.26,985.0914,0.098,12.72
HO2M,2026-04-18 20:45:00+00,-23.22,78.43,2.008152,3.886056,31.39,985.174,0.028,12.72
HO2M,2026-04-18 20:30:00+00,-23.37,79.86,1.586304,4.381776,106.1,985.3587,0.009,12.72
HO2M,2026-04-18 20:15:00+00,-23.11,76.84,3.03264,7.278336,46.9,985.4677,0.004,12.72
HO2M,2026-04-18 20:00:00+00,-22.44,78.26,4.583952,7.505784,19.3,985.6006,0.003,12.72
HO2M,2026-04-18 19:45:00+00,-23.06,78.55,1.9614959,4.572288,13.48,985.7858,0.002,12.72
HO2M,2026-04-18 19:30:00+00,-22.59,77.52,2.0314798,4.7628,38.44,985.8109,0.002,12.72
HO2M,2026-04-18 19:15:00+00,-22.4,78.39,2.962656,5.866992,42.25,985.8784,0.001,12.72
HO2M,2026-04-18 19:00:00+00,-23.03,77.55,2.280312,5.295456,25.52,985.9722,0.002,12.72
HO2M,2026-04-18 18:45:00+00,-22.19,77.71,1.98288,5.3732157,37.52,985.8406,0.001,12.72
HO2M,2026-04-18 18:30:00+00,-22.07,77.09,3.911328,6.973128,36.47,985.7977,0.003,12.72
HO2M,2026-04-18 18:15:00+00,-22.04,76.72,4.21848,6.973128,22.25,985.9052,0.003,12.72
HO2M,2026-04-18 18:00:00+00,-22.57,78.18,4.323456,7.010064,19.17,986.2006,0.001,12.72
HO2M,2026-04-18 17:45:00+00,-23.14,77.68,1.664064,3.886056,42.93,986.2997,0.001,12.73
HO2M,2026-04-18 17:30:00+00,-23.88,78.97,2.5077598,4.4206557,326.6,986.4361,0.001,12.73
HO2M,2026-04-18 17:15:00+00,-23.81,78.49,2.124792,5.410152,211,986.289,0.003,12.73
HO2M,2026-04-18 17:00:00+00,-23.86,76.22,1.4891039,4.7628,269.2,986.4379,0.002,12.72
HO2M,2026-04-18 16:45:00+00,-23.2,78.25,2.107296,4.0765676,49.41,986.5377,0.001,12.73
HO2M,2026-04-18 16:30:00+00,-22.8,75.49,2.43,4.686984,225.9,986.7041,0.001,12.73
HO2M,2026-04-18 16:15:00+00,-22.84,76.83,2.317248,5.639544,5.059,986.8267,0.002,12.73
HO2M,2026-04-18 16:00:00+00,-23.01,77.2,1.551312,3.505032,324.5,986.7932,0.001,12.73
HO2M,2026-04-18 15:45:00+00,-22.54,75.14,2.919888,5.0680084,20.66,986.8344,0.001,12.73
HO2M,2026-04-18 15:30:00+00,-22.26,71.72,2.3619602,6.7068,7.748,986.8631,0.002,12.73
HO2M,2026-04-18 15:15:00+00,-21.18,71.24,3.645,6.516288,27.9,986.8207,0.001,12.73
HO2M,2026-04-18 15:00:00+00,-21,71.61,5.765904,7.62048,24.68,986.9294,0.003,12.73
HO2M,2026-04-18 14:45:00+00,-21.38,70.34,5.970024,7.65936,26.86,987.0508,0.002,12.73
HO2M,2026-04-18 14:30:00+00,-21.64,70.14,5.1204963,7.429968,19,987.1254,0.001,12.73
HO2M,2026-04-18 14:15:00+00,-21.73,72.71,4.84056,6.897312,17.41,987.1637,0.002,12.73
HO2M,2026-04-18 14:00:00+00,-22.02,73.93,3.1764958,5.1438236,36.95,987.1814,0.001,12.73
HO2M,2026-04-18 13:45:00+00,-22.67,74.92,2.51748,5.182704,16.54,987.1115,0.003,12.73
HO2M,2026-04-18 13:30:00+00,-22.34,74.77,2.2181041,4.152384,24.64,987.1631,0.001,12.73
HO2M,2026-04-18 13:15:00+00,-23.15,75.61,1.09836,2.286144,49,987.1907,0.001,12.73
HO2M,2026-04-18 13:00:00+00,-22.77,72.39,1.290816,3.3145201,273.1,987.1426,0.001,12.73
HO2M,2026-04-18 12:45:00+00,-21.79,72.85,3.932712,5.639544,20.79,987.1706,0.003,12.73
HO2M,2026-04-18 12:30:00+00,-21.72,73.86,2.933496,5.563728,19.53,987.1885,0.002,12.73
HO2M,2026-04-18 12:15:00+00,-22.06,72.49,1.119744,3.0870721,39.43,987.1829,0,12.74
HO2M,2026-04-18 12:00:00+00,-21.45,70.78,1.809864,3.124008,55.88,987.1927,0.002,12.73
HO2M,2026-04-18 11:45:00+00,-21.43,66.84,2.3328001,3.468096,359.6,987.2343,0.002,12.73
HO2M,2026-04-18 11:30:00+00,-21.72,65.95,1.998432,3.961872,22.09,987.0968,0.002,12.74
HO2M,2026-04-18 11:15:00+00,-23.03,65.91,2.120904,4.3059597,17.77,987.0483,0.002,12.74
HO2M,2026-04-18 11:00:00+00,-23.35,64.49,4.012416,9.296208,225.4,986.9631,0.001,12.74
HO2M,2026-04-18 10:45:00+00,-22.62,66.03,2.482488,6.248016,184.9,986.8838,0.002,12.74
HO2M,2026-04-18 10:30:00+00,-23.55,66.83,1.757376,5.21964,38.98,986.7752,0.002,12.74
HO2M,2026-04-18 10:15:00+00,-23.46,67.88,2.227824,4.230144,19.02,986.7181,0.002,12.74
HO2M,2026-04-18 10:00:00+00,-23.55,66.3,1.704888,3.277584,248.9,986.7906,0,12.74
HO2M,2026-04-18 09:45:00+00,-22.46,63.71,1.81764,3.580848,178.2,986.6334,0.002,12.74
HO2M,2026-04-18 09:30:00+00,-23.03,66.08,1.504656,4.686984,299.5,986.6211,0,12.74
HO2M,2026-04-18 09:15:00+00,-21.37,60.96,3.297024,6.325776,58.75,986.8598,0.002,12.74
HO2M,2026-04-18 09:00:00+00,-22.55,66.21,2.6399522,6.592104,4.678,987.0837,0.001,12.74
HO2M,2026-04-18 08:45:00+00,-21.9,63.83,2.418336,4.7239203,64.96,987.2987,0.001,12.74
HO2M,2026-04-18 08:30:00+00,-22.6,66.76,1.458,4.0396323,34.23,987.5272,0.001,12.74
HO2M,2026-04-18 08:15:00+00,-22.59,63.87,0.5346,3.238704,246.5,987.5542,0.003,12.74
HO2M,2026-04-18 08:00:00+00,-20.71,59.65,1.897344,5.410152,256.2,987.5671,0.002,12.74
HO2M,2026-04-18 07:45:00+00,-21.07,60.86,1.4268961,3.3145201,30.3,987.5965,0.002,12.75
HO2M,2026-04-18 07:30:00+00,-21.45,64.15,1.7495999,4.381776,335.7,987.585,0.002,12.74
HO2M,2026-04-18 07:15:00+00,-22.41,65.44,1.656288,3.619728,279.7,987.4775,0.003,12.75
HO2M,2026-04-18 07:00:00+00,-22.69,68.06,1.22472,2.628288,278.9,987.5131,0,12.75
HO2M,2026-04-18 06:45:00+00,-22.52,65.98,0.812592,4.0396323,221.8,987.5225,0.003,12.75
HO2M,2026-04-18 06:30:00+00,-22.14,69.03,1.304424,3.505032,332.5,987.545,0.003,12.75
HO2M,2026-04-18 06:15:00+00,-22.79,69.35,0.868968,3.468096,194.4,987.7712,0.003,12.75
HO2M,2026-04-18 06:00:00+00,-22.62,67.63,0.717336,2.3619602,96.7,988.0461,0.007,12.75
HO2M,2026-04-18 05:45:00+00,-22.31,68.94,1.6971121,3.543912,7.858,988.2641,0.024,12.75
HO2M,2026-04-18 05:30:00+00,-22.68,68.45,0.620136,2.1345122,23.74,988.3177,0.079,12.75
HO2M,2026-04-18 05:15:00+00,-21.74,65.57,0.688176,2.3619602,239.1,988.3117,0.276,12.75
HO2M,2026-04-18 05:00:00+00,-21.63,67.52,0.62402403,2.0956318,20.47,988.5093,0.648,12.75
HO2M,2026-04-18 04:45:00+00,-21.63,66.08,1.9420561,3.961872,278.7,988.6427,1.21,12.75
HO2M,2026-04-18 04:30:00+00,-21.08,64.53,1.277208,2.628288,275.3,988.7085,1.982,12.75
HO2M,2026-04-18 04:15:00+00,-20.82,64.63,0.666792,1.638792,8.65,988.6762,2.944,12.75
HO2M,2026-04-18 04:00:00+00,-21.31,67.05,1.69128,3.277584,79.35,988.6523,4.028,12.75
HO2M,2026-04-18 03:45:00+00,-20.88,65.15,2.781864,4.152384,284.2,988.5888,5.238,12.75
HO2M,2026-04-18 03:30:00+00,-21.02,66.25,2.278368,5.866992,241.6,988.5169,6.397,12.75
HO2M,2026-04-18 03:15:00+00,-20.25,62.21,2.6749442,4.914432,248.4,988.4144,7.507,12.75
HO2M,2026-04-18 03:00:00+00,-19.22,57.99,2.7702,5.0680084,237.8,988.5142,8.55,12.75
HO2M,2026-04-18 02:45:00+00,-18.15,51.87,2.606904,6.592104,249.2,988.379,9.51,12.75
HO2M,2026-04-18 02:30:00+00,-16.39,44.93,2.577744,6.66792,155.9,988.3434,10.34,12.75
HO2M,2026-04-18 02:15:00+00,-15.61,42.29,2.4125042,5.866992,108.7,988.312,11.25,12.75
HO2M,2026-04-18 02:00:00+00,-14.72,38.89,3.386448,6.248016,90.4,988.3018,12.62,12.75
HO2M,2026-04-18 01:45:00+00,-14.08,38.69,3.650832,6.7437363,79.4,988.2567,14.01,12.75
HO2M,2026-04-18 01:30:00+00,-13.8,38.28,7.801272,11.92644,190.6,987.9984,18.29,12.75
HO2M,2026-04-18 01:15:00+00,-11.91,32.1,13.359168,18.8568,224.3,987.8131,25.34,12.75
HO2M,2026-04-18 01:00:00+00,-11.66,30.11,14.8521595,19.51776,232.5,987.8919,23.01,12.73
HO2M,2026-04-18 00:45:00+00,-11.45,29.31,18.23472,23.89176,231.6,987.7169,15.06,12.72
HO2M,2026-04-18 00:30:00+00,-11.52,29.12,18.39024,24.37776,236.9,987.7153,13.28,12.72
HO2M,2026-04-18 00:15:00+00,-11.57,28.81,17.457119,24.28056,237.8,987.6627,12.58,12.73
HO2M,2026-04-18 00:00:00+00,-10.86,27.66,14.539176,21.59784,245.9,987.8221,13.74,12.73
HO2M,2026-04-17 23:45:00+00,-12.29,30.59,13.97736,21.63672,229.6,987.8494,13.02,12.73
HO2M,2026-04-17 23:30:00+00,-12.05,29.25,17.24328,23.54184,232,988.009,10.77,12.72
HO2M,2026-04-17 23:15:00+00,-12.22,28.6,16.36848,23.133598,237.6,988.1671,11.77,12.73
HO2M,2026-04-17 23:00:00+00,-12.79,31.59,14.733576,20.43144,233.4,988.2576,12.83,12.72
HO2M,2026-04-17 22:45:00+00,-12.88,30.5,13.77324,19.61496,226.8,988.3098,9.39,12.72
HO2M,2026-04-17 22:30:00+00,-13.07,31.13,13.011191,17.223839,228.6,988.3286,5.479,12.72
HO2M,2026-04-17 22:15:00+00,-12.69,29.11,13.156992,18.48744,231.2,988.3502,3.881,12.72
HO2M,2026-04-17 22:00:00+00,-11.55,27.59,14.303951,26.749441,252.9,988.5154,2.947,12.72
HO2M,2026-04-17 21:45:00+00,-17.21,42.73,6.8584323,21.71448,198.3,988.5794,1.528,12.72
HO2M,2026-04-17 21:30:00+00,-19.58,53.03,3.1278958,11.125512,162.5,988.6469,0.84,12.72
HO2M,2026-04-17 21:15:00+00,-23.82,69,3.172608,7.429968,52.37,988.9501,0.419,12.72
HO2M,2026-04-17 21:00:00+00,-24.83,67.92,1.627128,3.924936,113.2,989.2337,0.172,12.72
HO2M,2026-04-17 20:45:00+00,-24.51,68.67,2.3464081,5.485968,242.7,989.463,0.053,12.72
HO2M,2026-04-17 20:30:00+00,-24.68,69.93,2.09952,6.401592,255.5,989.5931,0.018,12.72
HO2M,2026-04-17 20:15:00+00,-24.65,68.67,2.17728,5.410152,147.5,989.4604,0.005,12.72
HO2M,2026-04-17 20:00:00+00,-24.6,69.12,1.028376,3.7713602,0.957,989.4125,0.002,12.72
HO2M,2026-04-17 19:45:00+00,-24.19,68.55,0.96228004,3.886056,243.1,989.3351,0.002,12.72
HO2M,2026-04-17 19:30:00+00,-24.4,68.45,2.453328,4.7628,356.9,989.4317,0.002,12.73
HO2M,2026-04-17 19:15:00+00,-23.11,65.15,2.9529362,6.8584323,252.2,989.3873,0.001,12.72
HO2M,2026-04-20 12:15:00+00,-28.69,65.94,3.250368,6.020568,300.4,992.2849,0.002,12.63
HO2M,2026-04-20 12:00:00+00,-29.04,68.24,3.3436801,5.295456,25.44,992.2783,0.001,12.63
HO2M,2026-04-20 11:45:00+00,-29.52,66.85,1.9614959,3.238704,224,992.1141,0.002,12.63
HO2M,2026-04-20 11:30:00+00,-29.14,67.13,1.465776,3.3145201,63.19,992.1025,0.001,12.63
HO2M,2026-04-20 11:15:00+00,-28.77,65.72,2.6885521,6.325776,160.3,992.0341,0,12.63
HO2M,2026-04-20 11:00:00+00,-28.55,66.44,3.452544,7.315272,10.42,991.9781,0.001,12.63
HO2M,2026-04-20 10:45:00+00,-28.86,64.37,2.453328,5.0680084,242.9,992.0974,0.002,12.63
HO2M,2026-04-20 10:30:00+00,-27.46,63.92,4.331232,7.12476,355.4,992.1622,0.002,12.63
HO2M,2026-04-20 10:15:00+00,-27.59,63.26,2.900448,5.639544,76.66,992.12,0.001,12.63
HO2M,2026-04-20 10:00:00+00,-27.88,65.31,3.1162322,5.7911763,32.76,992.0636,0.002,12.63
HO2M,2026-04-20 09:45:00+00,-28.65,63.57,3.234816,8.687736,265.1,991.8834,0.001,12.63
HO2M,2026-04-20 09:30:00+00,-27.07,62.09,3.86856,7.62048,347,991.879,0.003,12.63
HO2M,2026-04-20 09:15:00+00,-27.56,63.76,2.023704,4.496472,284.6,991.8148,0.002,12.63
HO2M,2026-04-20 09:00:00+00,-27.63,61.44,2.503872,4.686984,179,991.6386,0.003,12.63
HO2M,2026-04-20 08:45:00+00,-26.71,63.83,5.091336,7.16364,17.08,991.2767,0.002,12.63
HO2M,2026-04-20 08:30:00+00,-28.29,63.41,2.737152,7.5816,19.47,991.0906,0.001,12.63
HO2M,2026-04-20 08:15:00+00,-27.31,64.31,5.962248,10.744488,27.05,991.0377,0.003,12.63
HO2M,2026-04-20 08:00:00+00,-28.93,63.3,3.238704,7.200576,325.9,991.0695,0.002,12.63
HO2M,2026-04-20 07:45:00+00,-27.47,64.66,3.2445362,8.915184,36.04,990.8741,0.002,12.63
HO2M,2026-04-20 07:30:00+00,-27.91,61.71,2.8090801,6.020568,178.8,990.8373,0.002,12.63
HO2M,2026-04-20 07:15:00+00,-27.32,64.62,3.540024,5.3732157,21.62,990.7198,0.003,12.63
HO2M,2026-04-20 07:00:00+00,-29.39,67.41,3.545856,7.315272,19.01,990.7502,0.002,12.63
HO2M,2026-04-20 06:45:00+00,-29.64,65.53,2.581632,6.020568,263.3,990.7325,0.001,12.64
HO2M,2026-04-20 06:30:00+00,-29.84,65.34,2.251152,4.7628,344.9,990.6176,0.001,12.63
HO2M,2026-04-20 06:15:00+00,-28.69,66.09,2.231712,5.830056,320.1,990.5455,0.001,12.63
HO2M,2026-04-20 06:00:00+00,-29.14,64.17,2.165616,5.3732157,281.8,990.575,0.002,12.63
HO2M,2026-04-20 05:45:00+00,-28.93,66.23,3.5341918,5.944752,5.43,990.3927,0.007,12.63
HO2M,2026-04-20 05:30:00+00,-29.29,64.73,0.86508,2.972376,201.3,990.3044,0.019,12.63
HO2M,2026-04-20 05:15:00+00,-29.38,67.36,1.411344,3.238704,38.94,990.3121,0.064,12.64
HO2M,2026-04-20 05:00:00+00,-29.72,63.98,1.306368,3.619728,235.8,989.93,0.236,12.63
HO2M,2026-04-20 04:45:00+00,-28.74,66.35,2.912112,5.830056,340.5,989.8895,0.615,12.64
HO2M,2026-04-20 04:30:00+00,-29.45,64.98,2.470824,5.0291276,216.1,989.8113,1.204,12.64
HO2M,2026-04-20 04:15:00+00,-28.61,64.03,2.175336,4.572288,294.5,989.8267,1.934,12.64
HO2M,2026-04-20 04:00:00+00,-28.63,63.96,3.8646722,8.57304,246.6,989.7686,2.814,12.64
HO2M,2026-04-20 03:45:00+00,-28.82,63.76,3.36312,6.973128,70.9,989.7329,3.793,12.64
HO2M,2026-04-20 03:30:00+00,-28.7,66.08,2.657448,5.600664,5.587,989.7579,4.819,12.64
HO2M,2026-04-20 03:15:00+00,-29.03,62.17,2.98404,9.867744,229.9,989.6513,5.882,12.64
HO2M,2026-04-20 03:00:00+00,-28.24,65.35,2.696328,5.485968,338,989.7254,6.85,12.64
HO2M,2026-04-20 02:45:00+00,-29.11,66.04,2.56608,4.457592,48.3,989.7798,7.754,12.64
HO2M,2026-04-20 02:30:00+00,-29.5,66.15,1.58436,4.230144,344.4,989.8342,8.57,12.65
HO2M,2026-04-20 02:15:00+00,-29.98,66.81,3.843288,6.362712,343.7,989.9271,9.27,12.65
HO2M,2026-04-20 02:00:00+00,-29.57,67.11,1.395792,6.438528,263.8,989.9778,9.84,12.65
HO2M,2026-04-20 01:45:00+00,-29.25,65.57,1.755432,5.830056,77.51,989.6961,10.29,12.65
HO2M,2026-04-20 01:30:00+00,-29.62,66.43,1.358856,2.667168,357.8,989.5157,10.6,12.65
HO2M,2026-04-20 01:15:00+00,-29.32,65.54,1.240272,4.9533124,219.9,989.5483,10.79,12.65
HO2M,2026-04-20 01:00:00+00,-29.23,65.13,1.0672561,3.886056,35.27,989.7036,10.85,12.64
HO2M,2026-04-20 00:45:00+00,-29.25,64.5,2.7546482,4.611168,245.1,989.7023,10.72,12.63
HO2M,2026-04-20 00:30:00+00,-28.71,65.85,3.9813123,7.544664,352.5,989.5258,10.45,12.64
HO2M,2026-04-20 00:15:00+00,-29.76,67.18,1.279152,2.933496,292.2,989.3994,10.03,12.65
HO2M,2026-04-20 00:00:00+00,-29.16,65.82,3.446712,9.02988,347.9,989.1621,9.46,12.65
HO2M,2026-04-19 23:45:00+00,-29.75,64.43,2.4960961,5.944752,326.3,989.0486,8.74,12.65
HO2M,2026-04-19 23:30:00+00,-28.76,66.87,1.64268,3.4292161,306.1,988.7869,7.916,12.65
HO2M,2026-04-19 23:15:00+00,-29.4,64.61,1.2538799,4.1912637,213.3,988.9351,6.965,12.65
HO2M,2026-04-19 23:00:00+00,-28.94,66.29,2.0664718,3.580848,7.911,988.995,5.923,12.65
HO2M,2026-04-19 22:45:00+00,-29.42,65.82,2.505816,6.516288,306.3,988.8602,4.826,12.65
HO2M,2026-04-19 22:30:00+00,-29.66,66.8,2.756592,6.020568,308.2,988.8091,3.69,12.65
HO2M,2026-04-19 22:15:00+00,-29.15,65.97,2.6399522,6.592104,135.5,988.6756,2.62,12.65
HO2M,2026-04-19 22:00:00+00,-28.82,65.03,1.570752,3.734424,147.2,988.299,1.727,12.65
HO2M,2026-04-19 21:45:00+00,-28.52,65.58,2.385288,6.325776,312.9,988.3208,1.034,12.65
HO2M,2026-04-19 21:30:00+00,-28.01,65.47,3.957984,7.696296,70.46,988.4217,0.527,12.65
HO2M,2026-04-19 21:15:00+00,-28.97,66.22,3.913272,8.192017,328,988.4873,0.221,12.65
HO2M,2026-04-19 21:00:00+00,-28.69,66.22,2.93544,5.75424,5.229,988.5425,0.077,12.65
HO2M,2026-04-19 20:45:00+00,-28.19,66.14,2.8732321,5.334336,37.19,988.441,0.021,12.65
HO2M,2026-04-19 20:30:00+00,-28.63,64.25,2.93544,5.2585196,263.8,988.3604,0.01,12.65
HO2M,2026-04-19 20:15:00+00,-27.64,66.28,2.612736,5.0291276,50.6,988.0778,0.002,12.65
HO2M,2026-04-19 20:00:00+00,-28.42,65.75,1.411344,2.933496,315.2,988.1391,0.001,12.65
HO2M,2026-04-19 19:45:00+00,-28.02,64.3,2.103408,6.438528,293.8,988.1796,0.001,12.66
HO2M,2026-04-19 19:30:00+00,-27.47,60.43,2.6244001,5.3732157,199.1,987.9506,0.003,12.65
HO2M,2026-04-19 19:15:00+00,-26.11,64.57,5.927256,7.505784,24.33,987.8867,0.003,12.65
HO2M,2026-04-19 19:00:00+00,-29.04,66.06,2.025648,4.914432,315.4,987.7224,0.001,12.66
HO2M,2026-04-19 18:45:00+00,-27.53,65.28,4.70448,8.763552,357.6,987.814,0.001,12.66
HO2M,2026-04-19 18:30:00+00,-28.3,65.01,3.4194958,7.354152,51.01,987.6944,0.001,12.66
HO2M,2026-04-19 18:15:00+00,-27.07,64.18,2.6749442,6.66792,313.4,987.6711,0.001,12.66
HO2M,2026-04-19 18:00:00+00,-28.16,65.63,1.8429121,3.277584,339.8,987.5878,0.001,12.66
HO2M,2026-04-19 17:45:00+00,-27.17,63.53,3.856896,6.553224,72.12,987.501,0.001,12.66
HO2M,2026-04-19 17:30:00+00,-27.39,64.94,2.7740881,5.449032,349.6,987.2991,0.002,12.66
HO2M,2026-04-19 17:15:00+00,-27.56,64.11,2.678832,5.1049438,249.7,986.9325,0.001,12.66
HO2M,2026-04-19 17:00:00+00,-26.94,65.09,4.171824,7.087824,1.8,986.924,0.002,12.66
HO2M,2026-04-19 16:45:00+00,-27.93,65.1,2.188944,3.543912,182.2,987.012,0.003,12.66
HO2M,2026-04-19 16:30:00+00,-27.11,65.73,4.681152,9.183456,26.62,986.8898,0.002,12.66
HO2M,2026-04-19 16:15:00+00,-27.89,66,1.450224,3.695544,267.8,986.7965,0.001,12.66
HO2M,2026-04-19 16:00:00+00,-27.09,65.73,1.498824,3.468096,120.1,986.5614,0.001,12.66
HO2M,2026-04-19 15:45:00+00,-27.48,63.47,1.751544,4.4206557,241,986.6444,0.002,12.66
HO2M,2026-04-19 15:30:00+00,-26.69,65.77,3.9560401,6.020568,9.59,986.5207,0.003,12.66
HO2M,2026-04-19 15:15:00+00,-28.09,65.73,2.2842,4.648104,322.7,986.619,0.002,12.67
HO2M,2026-04-19 15:00:00+00,-27.17,66.74,3.977424,6.401592,20.09,986.3079,0.003,12.67
HO2M,2026-04-19 14:45:00+00,-27.84,66.72,1.718496,3.505032,239.8,986.2804,0.001,12.67
HO2M,2026-04-19 14:30:00+00,-26.85,65.06,2.152008,5.334336,70.03,986.2031,0.001,12.67
HO2M,2026-04-19 14:15:00+00,-28.1,70.33,3.510864,6.325776,14.44,986.4579,0.002,12.67
HO2M,2026-04-19 14:00:00+00,-29.06,69.61,1.7962561,4.572288,329.9,986.3456,0.001,12.67
HO2M,2026-04-19 13:45:00+00,-28.38,66.13,2.05092,3.390336,296.2,986.41,0.001,12.67
HO2M,2026-04-19 13:30:00+00,-28.25,70.32,3.5283601,6.6290402,354.8,986.4462,0.001,12.67
HO2M,2026-04-19 13:15:00+00,-28.88,68.69,2.418336,4.914432,72.66,986.5336,0.002,12.67
HO2M,2026-04-19 13:00:00+00,-28.38,70.95,2.46888,3.619728,353.2,986.5166,0.001,12.67
HO2M,2026-04-19 12:45:00+00,-29,71.47,1.2305521,5.182704,298.9,986.4119,0.001,12.67
HO2M,2026-04-19 12:30:00+00,-29.14,70.08,0.56376,2.0956318,261.2,986.3848,0.002,12.67
HO2M,2026-04-19 12:15:00+00,-28.17,69,1.191672,3.4292161,139.5,986.2302,0.001,12.67
HO2M,2026-04-19 12:00:00+00,-28.09,69.16,1.100304,2.515536,346.3,986.1339,0.002,12.67
HO2M,2026-04-19 11:45:00+00,-28.58,71.04,3.5069761,5.182704,8.6,986.066,0.001,12.68
HO2M,2026-04-19 11:30:00+00,-28.5,68.31,1.47744,4.26708,150,986.0117,0.001,12.68
HO2M,2026-04-19 11:15:00+00,-27.92,70.2,2.025648,5.2585196,323.7,986.0027,0.002,12.68
HO2M,2026-04-19 11:00:00+00,-28.41,68.89,2.4105601,5.1049438,43.66,985.8683,0.001,12.68
HO2M,2026-04-19 10:45:00+00,-27.83,70.3,2.9782078,5.410152,13.03,985.9377,0.002,12.68
HO2M,2026-04-19 10:30:00+00,-27.56,70.13,3.9229918,8.192017,358.5,985.9604,0.001,12.68
HO2M,2026-04-19 10:15:00+00,-28.57,68.69,2.3094718,3.924936,358.8,986.1481,0.001,12.68
HO2M,2026-04-19 10:00:00+00,-27.35,70.44,1.743768,3.543912,357.3,986.108,0.003,12.68
HO2M,2026-04-19 09:45:00+00,-28.01,69.54,1.638792,2.933496,88.3,986.0771,0.002,12.68
HO2M,2026-04-19 09:30:00+00,-27.89,71.46,2.241432,3.7713602,8.65,986.1022,0.003,12.69
